GlobalID,eventDate,recordedBy,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,plotStatus,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},7/29/2021 14:58,kathryn_heffernan@fws.gov_fws,35.74277801,-119.6103204,KRN,5B,5B-7,Complete,,41605,Swamp Timothy,low,0.15
{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},7/29/2021 14:58,kathryn_heffernan@fws.gov_fws,35.74277801,-119.6103204,KRN,5B,5B-7,Complete,,41605,Swamp Timothy,medium,0.15
{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},7/29/2021 14:58,kathryn_heffernan@fws.gov_fws,35.74277801,-119.6103204,KRN,5B,5B-7,Complete,,41605,Swamp Timothy,high,0.65
{C295DB67-311C-4C6C-88C3-13C4895181E3},7/27/2021 18:25,kathryn_heffernan@fws.gov_fws,35.71938925,-119.6149591,KRN,4B,4B-4,Complete,,41605,Swamp Timothy,high,0.35
{C295DB67-311C-4C6C-88C3-13C4895181E3},7/27/2021 18:25,kathryn_heffernan@fws.gov_fws,35.71938925,-119.6149591,KRN,4B,4B-4,Complete,,41605,Swamp Timothy,medium,0.2
{C295DB67-311C-4C6C-88C3-13C4895181E3},7/27/2021 18:25,kathryn_heffernan@fws.gov_fws,35.71938925,-119.6149591,KRN,4B,4B-4,Complete,,41605,Swamp Timothy,low,0.15
{C2D9EDD9-01CD-4B7F-8B88-62E3D894519E},7/28/2021 18:43,kathryn_heffernan@fws.gov_fws,35.74805769,-119.6154023,KRN,6A,6A-1,Complete,,41605,Swamp Timothy,low,0.85
{C3BA6B1B-14E2-43CC-BFEE-0C9C88F6794A},8/2/2021 14:36,kathryn_heffernan@fws.gov_fws,35.9179085,-119.3865142,PIX,4A,,Complete,,41605,Swamp Timothy,low,0.9
{C41870CB-9A2B-4A3C-B729-42F5816D0FD6},7/28/2021 19:11,rebeca_becdach@fws.gov_fws,35.74579531,-119.6214673,KRN,5B,5B-1,Complete,,41605,Swamp Timothy,low,0.15
{C41870CB-9A2B-4A3C-B729-42F5816D0FD6},7/28/2021 19:11,rebeca_becdach@fws.gov_fws,35.74579531,-119.6214673,KRN,5B,5B-1,Complete,,41605,Swamp Timothy,medium,0.03
{C5772A80-6858-45BD-9465-D8D6E090E965},7/28/2021 14:45,kathryn_heffernan@fws.gov_fws,35.73039494,-119.621787,KRN,4A,4A-1,Complete,,41605,Swamp Timothy,low,0.4
{C5772A80-6858-45BD-9465-D8D6E090E965},7/28/2021 14:45,kathryn_heffernan@fws.gov_fws,35.73039494,-119.621787,KRN,4A,4A-1,Complete,,41605,Swamp Timothy,medium,0.6
{C63C66EF-2D4B-4948-B80B-C4138856CCDF},7/29/2021 21:22,rebeca_becdach@fws.gov_fws,35.91968608,-119.4096955,PIX,1,,Complete,,41605,Swamp Timothy,high,0.05
{C63C66EF-2D4B-4948-B80B-C4138856CCDF},7/29/2021 21:22,rebeca_becdach@fws.gov_fws,35.91968608,-119.4096955,PIX,1,,Complete,,41605,Swamp Timothy,medium,0.3
{C63C66EF-2D4B-4948-B80B-C4138856CCDF},7/29/2021 21:22,rebeca_becdach@fws.gov_fws,35.91968608,-119.4096955,PIX,1,,Complete,,41605,Swamp Timothy,low,0.3
{C7CC38C1-8A3F-4A1B-B330-13D958EF9CD5},7/27/2021 19:10,kathryn_heffernan@fws.gov_fws,35.71894241,-119.618293,KRN,4B,4B-2,Complete,,41605,Swamp Timothy,medium,0.65
{C7CC38C1-8A3F-4A1B-B330-13D958EF9CD5},7/27/2021 19:10,kathryn_heffernan@fws.gov_fws,35.71894241,-119.618293,KRN,4B,4B-2,Complete,,41605,Swamp Timothy,low,0.15
{C7CC38C1-8A3F-4A1B-B330-13D958EF9CD5},7/27/2021 19:10,kathryn_heffernan@fws.gov_fws,35.71894241,-119.618293,KRN,4B,4B-2,Complete,,41605,Swamp Timothy,high,0.05
{CAC6F6B1-08CB-4242-9D1A-143F80A07A91},7/28/2021 19:43,AB,35.74541348,-119.6175041,KRN,5B,5B-3,Complete,,41605,Swamp Timothy,low,0.4
{CAC6F6B1-08CB-4242-9D1A-143F80A07A91},7/28/2021 19:43,AB,35.74541348,-119.6175041,KRN,5B,5B-3,Complete,,41605,Swamp Timothy,medium,0.3
{CC5FB186-CC76-4ED8-9815-D1A84C127FB2},7/28/2021 19:30,kathryn_heffernan@fws.gov_fws,35.74929449,-119.6017531,KRN,6A,6A-5,Complete,,41605,Swamp Timothy,low,1
{CD489987-4D80-40E2-BE85-E9F8C2630820},7/28/2021 14:10,kathryn_heffernan@fws.gov_fws,35.72630742,-119.6206337,KRN,4A,4A-2,Complete,,41605,Swamp Timothy,low,0.15
{CD489987-4D80-40E2-BE85-E9F8C2630820},7/28/2021 14:10,kathryn_heffernan@fws.gov_fws,35.72630742,-119.6206337,KRN,4A,4A-2,Complete,,41605,Swamp Timothy,medium,0.2
{CD489987-4D80-40E2-BE85-E9F8C2630820},7/28/2021 14:10,kathryn_heffernan@fws.gov_fws,35.72630742,-119.6206337,KRN,4A,4A-2,Complete,,41605,Swamp Timothy,high,0.6
{CFC65AED-53D5-4A90-AC0A-51DCF6D6D509},7/29/2021 19:03,kathryn_heffernan@fws.gov_fws,35.91192975,-119.3854573,PIX,9A,,Complete,,41605,Swamp Timothy,low,0.6
{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},7/29/2021 16:41,kathryn_heffernan@fws.gov_fws,35.90745054,-119.380345,PIX,9B,,Complete,,41605,Swamp Timothy,low,0.35
{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},7/29/2021 16:41,kathryn_heffernan@fws.gov_fws,35.90745054,-119.380345,PIX,9B,,Complete,,41605,Swamp Timothy,medium,0.4
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,low,0.2
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,medium,0.8
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,low,0.85
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,medium,0.1
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,low,0.95
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,medium,0.1
{D130FDE6-09E1-4350-BECF-35847D3F4A96},8/4/2021 15:30,rebeca_becdach@fws.gov_fws,35.7502917,-119.6083433,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,low,0.85
{D64FE51F-3853-40D6-BCB3-F4A6A802A876},7/28/2021 17:05,kathryn_heffernan@fws.gov_fws,35.73181937,-119.6147641,KRN,4A,4A-3,Complete,,41605,Swamp Timothy,high,0.05
{D64FE51F-3853-40D6-BCB3-F4A6A802A876},7/28/2021 17:05,kathryn_heffernan@fws.gov_fws,35.73181937,-119.6147641,KRN,4A,4A-3,Complete,,41605,Swamp Timothy,medium,0.1
{D87F6063-D0F7-4E1E-A85B-F2D499B3E149},7/28/2021 14:24,kathryn_heffernan@fws.gov_fws,35.72688469,-119.6219354,KRN,4A,4A-2,Complete,,41605,Swamp Timothy,low,0.3
{D87F6063-D0F7-4E1E-A85B-F2D499B3E149},7/28/2021 14:24,kathryn_heffernan@fws.gov_fws,35.72688469,-119.6219354,KRN,4A,4A-2,Complete,,41605,Swamp Timothy,medium,0.5
{DC67235A-5107-441D-82DB-839845511AEB},7/28/2021 15:24,kathryn_heffernan@fws.gov_fws,35.72785301,-119.617916,KRN,4A,4A-4,Complete,,41605,Swamp Timothy,low,0.2
{DDADD43D-DE60-49BC-BC0D-1FAC3E8E2131},7/28/2021 21:26,therese_burns@fws.gov_fws,35.75247986,-119.6092453,KRN,6A,6A-2,Complete,,41605,Swamp Timothy,medium,0.05
{DDADD43D-DE60-49BC-BC0D-1FAC3E8E2131},7/28/2021 21:26,therese_burns@fws.gov_fws,35.75247986,-119.6092453,KRN,6A,6A-2,Complete,,41605,Swamp Timothy,low,0.9
{DDF0EE57-003F-4116-83D1-80B8E4819506},7/27/2021 22:11,Erika,35.73672631,-119.6162141,KRN,5A,5A-3,Complete,,41605,Swamp Timothy,medium,0.55
{DE111F72-3F14-4484-A1FE-C47D36282539},7/29/2021 13:58,kathryn_heffernan@fws.gov_fws,35.74427657,-119.6059459,KRN,5B,5B-8,Complete,,41605,Swamp Timothy,medium,0.6
{DE111F72-3F14-4484-A1FE-C47D36282539},7/29/2021 13:58,kathryn_heffernan@fws.gov_fws,35.74427657,-119.6059459,KRN,5B,5B-8,Complete,,41605,Swamp Timothy,high,0.25
{DE4DF129-B721-431F-B6B7-A7297A397ADC},7/28/2021 18:02,rebeca_becdach@fws.gov_fws,35.74493869,-119.6198455,KRN,5B,5B-1,Complete,,41605,Swamp Timothy,low,0.7
{DE4DF129-B721-431F-B6B7-A7297A397ADC},7/28/2021 18:02,rebeca_becdach@fws.gov_fws,35.74493869,-119.6198455,KRN,5B,5B-1,Complete,,41605,Swamp Timothy,medium,0.05
{DEFBAE2F-1C6A-4926-9F74-7F1C202B9EF8},7/29/2021 21:07,therese_burns@fws.gov_fws,35.91581733,-119.4068798,PIX,1,,Complete,,41605,Swamp Timothy,low,0.25
{DEFBAE2F-1C6A-4926-9F74-7F1C202B9EF8},7/29/2021 21:07,therese_burns@fws.gov_fws,35.91581733,-119.4068798,PIX,1,,Complete,,41605,Swamp Timothy,medium,0.1
{DF67A98B-44BA-4512-80A0-6AE1FF18E75F},8/2/2021 18:13,rebeca_becdach@fws.gov_fws,35.9151988,-119.3952773,PIX,2,,Complete,,41605,Swamp Timothy,low,0.4
{DF9814EF-5D35-49AC-91EF-425DF988EEBE},7/28/2021 20:16,kathryn_heffernan@fws.gov_fws,35.74860615,-119.6060936,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,medium,0.2
{DF9814EF-5D35-49AC-91EF-425DF988EEBE},7/28/2021 20:16,kathryn_heffernan@fws.gov_fws,35.74860615,-119.6060936,KRN,6A,6A-3,Complete,,41605,Swamp Timothy,low,0.8
{E0C29014-3633-436C-90F5-B43AB7E902DF},7/27/2021 21:40,kathryn_heffernan@fws.gov_fws,35.72713577,-119.6116471,KRN,4A,4A-7,Complete,,41605,Swamp Timothy,medium,0.05
{E0C29014-3633-436C-90F5-B43AB7E902DF},7/27/2021 21:40,kathryn_heffernan@fws.gov_fws,35.72713577,-119.6116471,KRN,4A,4A-7,Complete,,41605,Swamp Timothy,high,0.8
{E2757083-617B-4656-8E7A-448C5332E0C0},7/28/2021 15:41,rebeca_becdach@fws.gov_fws,35.73978971,-119.6194002,KRN,5A,5A-1,Complete,,41605,Swamp Timothy,low,0.25
{E2757083-617B-4656-8E7A-448C5332E0C0},7/28/2021 15:41,rebeca_becdach@fws.gov_fws,35.73978971,-119.6194002,KRN,5A,5A-1,Complete,,41605,Swamp Timothy,medium,0.05
{E2B77EA9-CE61-4E22-80B0-842EC6226C5A},7/28/2021 14:57,kathryn_heffernan@fws.gov_fws,35.73200574,-119.6213873,KRN,4A,4A-1,Complete,,41605,Swamp Timothy,medium,0.15
{E2B77EA9-CE61-4E22-80B0-842EC6226C5A},7/28/2021 14:57,kathryn_heffernan@fws.gov_fws,35.73200574,-119.6213873,KRN,4A,4A-1,Complete,,41605,Swamp Timothy,high,0.8
{E30ED06D-ED24-49B9-8B22-42CA8C115164},7/27/2021 16:50,therese_burns@fws.gov_fws,35.72203345,-119.612858,KRN,4B,4B-3,Complete,,41605,Swamp Timothy,low,0.3
{E30ED06D-ED24-49B9-8B22-42CA8C115164},7/27/2021 16:50,therese_burns@fws.gov_fws,35.72203345,-119.612858,KRN,4B,4B-3,Complete,,41605,Swamp Timothy,medium,0.4
{E30ED06D-ED24-49B9-8B22-42CA8C115164},7/27/2021 16:50,therese_burns@fws.gov_fws,35.72203345,-119.612858,KRN,4B,4B-3,Complete,,41605,Swamp Timothy,high,0.05
{E4039BFF-5D1B-47B6-8B85-2CC04897187B},7/29/2021 15:23,kathryn_heffernan@fws.gov_fws,35.74404475,-119.6168988,KRN,5B,5B-3,Complete,,41605,Swamp Timothy,medium,0.3
{ECB5E798-5CCF-4E53-B254-2BAA2C1175B5},7/28/2021 14:05,rebeca_becdach@fws.gov_fws,35.73294607,-119.6163742,KRN,5A,5A-6,Complete,,41605,Swamp Timothy,low,0.05
{ECB5E798-5CCF-4E53-B254-2BAA2C1175B5},7/28/2021 14:05,rebeca_becdach@fws.gov_fws,35.73294607,-119.6163742,KRN,5A,5A-6,Complete,,41605,Swamp Timothy,medium,0.5
{ECB5E798-5CCF-4E53-B254-2BAA2C1175B5},7/28/2021 14:05,rebeca_becdach@fws.gov_fws,35.73294607,-119.6163742,KRN,5A,5A-6,Complete,,41605,Swamp Timothy,high,0.4
{ED3513F3-3F21-481D-818F-B0130115BC83},8/4/2021 17:14,rebeca_becdach@fws.gov_fws,35.7343614,-119.6186352,KRN,5A,5A-4,Complete,,41605,Swamp Timothy,high,0.1
{ED3513F3-3F21-481D-818F-B0130115BC83},8/4/2021 17:14,rebeca_becdach@fws.gov_fws,35.7343614,-119.6186352,KRN,5A,5A-4,Complete,,41605,Swamp Timothy,medium,0.1
{ED3513F3-3F21-481D-818F-B0130115BC83},8/4/2021 17:14,rebeca_becdach@fws.gov_fws,35.7343614,-119.6186352,KRN,5A,5A-4,Complete,,41605,Swamp Timothy,low,0.5
{ED3513F3-3F21-481D-818F-B0130115BC83},8/4/2021 17:14,rebeca_becdach@fws.gov_fws,35.7343614,-119.6186352,KRN,5A,5A-4,Complete,,41605,Swamp Timothy,low,0.6
{ED3513F3-3F21-481D-818F-B0130115BC83},8/4/2021 17:14,rebeca_becdach@fws.gov_fws,35.7343614,-119.6186352,KRN,5A,5A-4,Complete,,41605,Swamp Timothy,medium,0.15
{F160CD40-3720-42C0-AF7E-F910306CD8D9},7/27/2021 21:58,therese_burns@fws.gov_fws,35.72483622,-119.616386,KRN,4A,4A-5,Complete,,41605,Swamp Timothy,high,0.95
{F160CD40-3720-42C0-AF7E-F910306CD8D9},7/27/2021 21:58,therese_burns@fws.gov_fws,35.72483622,-119.616386,KRN,4A,4A-5,Complete,,41605,Swamp Timothy,medium,0.05
{F2092BEF-C719-4B52-88FB-31CCA2DB3BAA},7/27/2021 16:07,kathryn_heffernan@fws.gov_fws,35.72147476,-119.6122186,KRN,4B,4B-3,Complete,,41605,Swamp Timothy,high,0.95
{F587B607-2861-4C6F-9FD0-71EC1A80E4A1},7/29/2021 20:26,kathryn_heffernan@fws.gov_fws,35.91386902,-119.3960023,PIX,2A,,Complete,,41605,Swamp Timothy,low,0.15
{F587B607-2861-4C6F-9FD0-71EC1A80E4A1},7/29/2021 20:26,kathryn_heffernan@fws.gov_fws,35.91386902,-119.3960023,PIX,2A,,Complete,,41605,Swamp Timothy,medium,0.5
{F608A838-DC94-4704-BE56-1C8C569F4320},7/29/2021 13:45,kathryn_heffernan@fws.gov_fws,35.75098948,-119.6043341,KRN,6A,6A-4,Complete,,41605,Swamp Timothy,low,0.4
{F608A838-DC94-4704-BE56-1C8C569F4320},7/29/2021 13:45,kathryn_heffernan@fws.gov_fws,35.75098948,-119.6043341,KRN,6A,6A-4,Complete,,41605,Swamp Timothy,medium,0.25
{F66A0E62-20E5-4E26-A278-B56E303E4C23},7/27/2021 18:52,therese_burns@fws.gov_fws,35.71859784,-119.6156556,KRN,4B,4B-4,Complete,,41605,Swamp Timothy,medium,0.6
{F66A0E62-20E5-4E26-A278-B56E303E4C23},7/27/2021 18:52,therese_burns@fws.gov_fws,35.71859784,-119.6156556,KRN,4B,4B-4,Complete,,41605,Swamp Timothy,low,0.3
{F74C3EB0-B661-451E-98DA-B49E0B6B779D},7/29/2021 20:10,kathryn_heffernan@fws.gov_fws,35.90989957,-119.3988408,PIX,6,,Complete,,41605,Swamp Timothy,low,0.4
{F9083E08-595A-428F-8428-E3952583E41C},7/29/2021 17:14,kathryn_heffernan@fws.gov_fws,35.90887034,-119.3826062,PIX,9B,,Complete,,41605,Swamp Timothy,low,0.95
{F9083E08-595A-428F-8428-E3952583E41C},7/29/2021 17:14,kathryn_heffernan@fws.gov_fws,35.90887034,-119.3826062,PIX,9B,,Complete,,41605,Swamp Timothy,medium,0.03
{FBE26EB4-2BDF-4347-A077-7FFF903475FE},7/27/2021 18:43,rebeca_becdach@fws.gov_fws,35.73576695,-119.6109495,KRN,5A,5A-7,Complete,,41605,Swamp Timothy,low,0.6
{FBE26EB4-2BDF-4347-A077-7FFF903475FE},7/27/2021 18:43,rebeca_becdach@fws.gov_fws,35.73576695,-119.6109495,KRN,5A,5A-7,Complete,,41605,Swamp Timothy,medium,0.05
{FDF27D5B-D6F4-4902-9098-39BE56D9E71F},8/2/2021 18:43,rebeca_becdach@fws.gov_fws,35.91807768,-119.4011281,PIX,2A,,Complete,,41605,Swamp Timothy,low,0.2
{0C91D960-048D-46BE-8579-53090C4758FA},8/2/2021 13:50,kathryn_heffernan@fws.gov_fws,35.91730859,-119.3845476,PIX,4,,Complete,,502210,Watergrass,low,0.03
{236E1BD6-2DD4-48B2-8006-4C0A83FFC4C1},7/27/2021 17:55,therese_burns@fws.gov_fws,35.720162,-119.6136003,KRN,4B,4B-4,Complete,,502210,Watergrass,low,0.03
{2F9B95AF-6C55-4A03-8829-B6F592CD8CAA},8/2/2021 17:20,kathryn_heffernan@fws.gov_fws,35.91807837,-119.3921557,PIX,3A,,Complete,,502210,Watergrass,low,0.5
{30C6E9B5-E837-4E89-81E9-F2A52879C002},7/27/2021 19:33,kathryn_heffernan@fws.gov_fws,35.72031113,-119.6188981,KRN,4B,4B-2,Complete,Unit was mowed so alkali bulrush litter covering the ground making it hard to see,502210,Watergrass,medium,0.3
{30D32445-513D-40CF-9490-D1838EC216C9},7/27/2021 20:02,RC,35.72189398,-119.6175051,KRN,4B,4B-2,Complete,,502210,Watergrass,high,0.35
{30D32445-513D-40CF-9490-D1838EC216C9},7/27/2021 20:02,RC,35.72189398,-119.6175051,KRN,4B,4B-2,Complete,,502210,Watergrass,medium,0.2
{5F1E8B6B-3128-429F-AE6A-05FC963F5585},8/2/2021 15:52,kathryn_heffernan@fws.gov_fws,35.91985808,-119.3884193,PIX,4A,,Complete,,502210,Watergrass,medium,0.5
{5F1E8B6B-3128-429F-AE6A-05FC963F5585},8/2/2021 15:52,kathryn_heffernan@fws.gov_fws,35.91985808,-119.3884193,PIX,4A,,Complete,,502210,Watergrass,low,0.05
{5F1E8B6B-3128-429F-AE6A-05FC963F5585},8/2/2021 15:52,kathryn_heffernan@fws.gov_fws,35.91985808,-119.3884193,PIX,4A,,Complete,,502210,Watergrass,high,0.05
{67E52E55-2931-4F6E-A996-623E49FF8583},8/2/2021 14:16,kathryn_heffernan@fws.gov_fws,35.91977809,-119.3857644,PIX,4,,Complete,,502210,Watergrass,high,0.1
{93CA3D59-FA95-4DCC-BD30-EB8AC6A7085A},8/2/2021 16:49,rebeca_becdach@fws.gov_fws,35.92017747,-119.399039,PIX,2,,Complete,,502210,Watergrass,medium,0.1
{96705F28-DF21-4500-9AE7-521F72FB817E},7/28/2021 16:48,kathryn_heffernan@fws.gov_fws,35.73169804,-119.610459,KRN,4A,4A-6,Complete,Mowed so hard to tell how much watergrass is actually here ,502210,Watergrass,high,0.6
{BB343C19-42E4-4059-9D98-5E3DD3D25D6F},8/2/2021 17:05,kathryn_heffernan@fws.gov_fws,35.91613883,-119.3905824,PIX,3,,Complete,,502210,Watergrass,low,0.15
{C295DB67-311C-4C6C-88C3-13C4895181E3},7/27/2021 18:25,kathryn_heffernan@fws.gov_fws,35.71938925,-119.6149591,KRN,4B,4B-4,Complete,,502210,Watergrass,low,0.01
{DF67A98B-44BA-4512-80A0-6AE1FF18E75F},8/2/2021 18:13,rebeca_becdach@fws.gov_fws,35.9151988,-119.3952773,PIX,2,,Complete,,502210,Watergrass,high,0.4
{E0C29014-3633-436C-90F5-B43AB7E902DF},7/27/2021 21:40,kathryn_heffernan@fws.gov_fws,35.72713577,-119.6116471,KRN,4A,4A-7,Complete,,502210,Watergrass,low,0.01
{F2092BEF-C719-4B52-88FB-31CCA2DB3BAA},7/27/2021 16:07,kathryn_heffernan@fws.gov_fws,35.72147476,-119.6122186,KRN,4B,4B-3,Complete,,502210,Watergrass,low,0.03
{F587B607-2861-4C6F-9FD0-71EC1A80E4A1},7/29/2021 20:26,kathryn_heffernan@fws.gov_fws,35.91386902,-119.3960023,PIX,2A,,Complete,,502210,Watergrass,high,0.3
{F587B607-2861-4C6F-9FD0-71EC1A80E4A1},7/29/2021 20:26,kathryn_heffernan@fws.gov_fws,35.91386902,-119.3960023,PIX,2A,,Complete,,502210,Watergrass,low,0.05
{F66A0E62-20E5-4E26-A278-B56E303E4C23},7/27/2021 18:52,therese_burns@fws.gov_fws,35.71859784,-119.6156556,KRN,4B,4B-4,Complete,,502210,Watergrass,medium,0.35
{FDF27D5B-D6F4-4902-9098-39BE56D9E71F},8/2/2021 18:43,rebeca_becdach@fws.gov_fws,35.91807768,-119.4011281,PIX,2A,,Complete,,502210,Watergrass,low,0.1
