GlobalID,recordedBy,eventDate,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seedhead,measurementType,measurementValue
{9C04518B-857E-4050-8A6B-C175B038DA3C},therese_burns@fws.gov_fws,07/29/2021 18:18,35.9106369,-119.3871994,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{1FBC10FC-3CAC-4492-AAA7-2C8912964022},sh_length,13
{9C04518B-857E-4050-8A6B-C175B038DA3C},therese_burns@fws.gov_fws,07/29/2021 18:18,35.9106369,-119.3871994,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{47BDD53A-4524-41E8-9706-0BB7EB0A1285},sh_length,14
{9C04518B-857E-4050-8A6B-C175B038DA3C},therese_burns@fws.gov_fws,07/29/2021 18:18,35.9106369,-119.3871994,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{6B86F6E1-2BBA-4ECE-A759-FC832DC2D301},sh_length,8
{9C04518B-857E-4050-8A6B-C175B038DA3C},therese_burns@fws.gov_fws,07/29/2021 18:18,35.9106369,-119.3871994,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{8F7335CB-4049-4F0F-96B0-B322AA513EB5},sh_length,16
{9C04518B-857E-4050-8A6B-C175B038DA3C},therese_burns@fws.gov_fws,07/29/2021 18:18,35.9106369,-119.3871994,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{D7B767C4-C994-4D59-B871-D0FF4B8F8FC7},sh_length,9
{9C04D07D-584C-40BE-9C45-E9EC5C4BE5AC},,07/27/2021 15:16,35.72420502,-119.6113892,KRN,4B,4B-3,15x15cm,none,41605,SwampTimothy,medium,6,44,,{028CAADF-06EE-4405-B732-31EBE1F450D9},sh_length,13
{9C04D07D-584C-40BE-9C45-E9EC5C4BE5AC},,07/27/2021 15:16,35.72420502,-119.6113892,KRN,4B,4B-3,15x15cm,none,41605,SwampTimothy,medium,6,44,,{4321A978-E09D-4449-A9FC-C4396583A79C},sh_length,12
{9C04D07D-584C-40BE-9C45-E9EC5C4BE5AC},,07/27/2021 15:16,35.72420502,-119.6113892,KRN,4B,4B-3,15x15cm,none,41605,SwampTimothy,medium,6,44,,{7E2BB9D6-82D4-43DA-9236-33E2A2F42E27},sh_length,10
{9C04D07D-584C-40BE-9C45-E9EC5C4BE5AC},,07/27/2021 15:16,35.72420502,-119.6113892,KRN,4B,4B-3,15x15cm,none,41605,SwampTimothy,medium,6,44,,{C7BF84B5-7C54-46DD-8DF5-8EAEED97DF36},sh_length,9
{9C04D07D-584C-40BE-9C45-E9EC5C4BE5AC},,07/27/2021 15:16,35.72420502,-119.6113892,KRN,4B,4B-3,15x15cm,none,41605,SwampTimothy,medium,6,44,,{D44D2D49-AD46-4BBF-8D2E-E2B5AAB4588C},sh_length,12
{9C4091CB-8099-4367-A783-ECC81FFD4C13},,07/29/2021 21:07,35.9159317,-119.4069138,LMC,1,,5x5cm,none,41605,SwampTimothy,medium,4,20,,{2DFE6F64-C24E-4D5C-8B90-EC4B912E49C1},sh_length,8
{9C4091CB-8099-4367-A783-ECC81FFD4C13},,07/29/2021 21:07,35.9159317,-119.4069138,LMC,1,,5x5cm,none,41605,SwampTimothy,medium,4,20,,{3735E9D5-E2FD-4C2E-918B-DC6DF4FC55EB},sh_length,12
{9C4091CB-8099-4367-A783-ECC81FFD4C13},,07/29/2021 21:07,35.9159317,-119.4069138,LMC,1,,5x5cm,none,41605,SwampTimothy,medium,4,20,,{3FA44A0E-C6E1-4CDB-987D-0EDA5FAED5F5},sh_length,10
{9C4091CB-8099-4367-A783-ECC81FFD4C13},,07/29/2021 21:07,35.9159317,-119.4069138,LMC,1,,5x5cm,none,41605,SwampTimothy,medium,4,20,,{64E7D9EE-0635-4538-B816-76C06E3742FE},sh_length,5
{9C4091CB-8099-4367-A783-ECC81FFD4C13},,07/29/2021 21:07,35.9159317,-119.4069138,LMC,1,,5x5cm,none,41605,SwampTimothy,medium,4,20,,{A25937F2-2C61-4BE6-9DD1-EB38537243B0},sh_length,11
{9D04C614-27C8-4A98-BC5A-CDEB8073A93D},kathryn_heffernan@fws.gov_fws,07/27/2021 16:12,35.72149658,-119.6120911,KRN,4B,4B-3,5x5cm,none,41605,SwampTimothy,high,8,84,,{1859AFCC-72AD-4FF1-8658-13350B17710E},sh_length,11
{9D04C614-27C8-4A98-BC5A-CDEB8073A93D},kathryn_heffernan@fws.gov_fws,07/27/2021 16:12,35.72149658,-119.6120911,KRN,4B,4B-3,5x5cm,none,41605,SwampTimothy,high,8,84,,{44D0BA80-8732-40ED-BF21-36B46BCBE301},sh_length,22
{9D04C614-27C8-4A98-BC5A-CDEB8073A93D},kathryn_heffernan@fws.gov_fws,07/27/2021 16:12,35.72149658,-119.6120911,KRN,4B,4B-3,5x5cm,none,41605,SwampTimothy,high,8,84,,{535E9EF6-81F2-4720-A748-91D0B9682CD5},sh_length,15
{9D04C614-27C8-4A98-BC5A-CDEB8073A93D},kathryn_heffernan@fws.gov_fws,07/27/2021 16:12,35.72149658,-119.6120911,KRN,4B,4B-3,5x5cm,none,41605,SwampTimothy,high,8,84,,{740002D4-4D2B-4C9B-B48E-F4B0376E12A8},sh_length,15
{9D04C614-27C8-4A98-BC5A-CDEB8073A93D},kathryn_heffernan@fws.gov_fws,07/27/2021 16:12,35.72149658,-119.6120911,KRN,4B,4B-3,5x5cm,none,41605,SwampTimothy,high,8,84,,{A0A8FC8F-74E9-48E5-AD2B-02CCB0144196},sh_length,16
{9D413755-1509-478D-BBF6-EED9E80C83EF},therese_burns@fws.gov_fws,07/28/2021 15:13,35.72922134,-119.6182098,KRN,4A,4A-4,5x5cm,mowed,41605,SwampTimothy,high,15,22,,{3CD7895C-C810-4C29-B05C-87BFF0BF9886},sh_length,20
{9D413755-1509-478D-BBF6-EED9E80C83EF},therese_burns@fws.gov_fws,07/28/2021 15:13,35.72922134,-119.6182098,KRN,4A,4A-4,5x5cm,mowed,41605,SwampTimothy,high,15,22,,{4682FDE0-4E18-4B94-8827-AEFCEE5F52F3},sh_length,13
{9D413755-1509-478D-BBF6-EED9E80C83EF},therese_burns@fws.gov_fws,07/28/2021 15:13,35.72922134,-119.6182098,KRN,4A,4A-4,5x5cm,mowed,41605,SwampTimothy,high,15,22,,{CDE31E64-D504-45D9-B6B4-BD4E21DC561A},sh_length,19
{9D413755-1509-478D-BBF6-EED9E80C83EF},therese_burns@fws.gov_fws,07/28/2021 15:13,35.72922134,-119.6182098,KRN,4A,4A-4,5x5cm,mowed,41605,SwampTimothy,high,15,22,,{D1891E59-8A9B-4B24-A852-A4B383251AF2},sh_length,21
{9D413755-1509-478D-BBF6-EED9E80C83EF},therese_burns@fws.gov_fws,07/28/2021 15:13,35.72922134,-119.6182098,KRN,4A,4A-4,5x5cm,mowed,41605,SwampTimothy,high,15,22,,{F6140579-160B-4A7D-894F-4F668BAF6649},sh_length,22
{9E714F7F-4234-4027-841F-85B339FB0F57},,07/29/2021 21:03,35.91583633,-119.4068375,LMC,1,,15x15cm,none,41605,SwampTimothy,low,2,77,,{1C61CDDA-5783-44AC-B7F3-2817F1E1C3CA},sh_length,12
{9E714F7F-4234-4027-841F-85B339FB0F57},,07/29/2021 21:03,35.91583633,-119.4068375,LMC,1,,15x15cm,none,41605,SwampTimothy,low,2,77,,{2EE2791C-5E32-409A-8FA3-36AB85FE8F35},sh_length,11
{9E714F7F-4234-4027-841F-85B339FB0F57},,07/29/2021 21:03,35.91583633,-119.4068375,LMC,1,,15x15cm,none,41605,SwampTimothy,low,2,77,,{4C62C47F-10E5-41F0-BE46-8F65F376375A},sh_length,2
{9E714F7F-4234-4027-841F-85B339FB0F57},,07/29/2021 21:03,35.91583633,-119.4068375,LMC,1,,15x15cm,none,41605,SwampTimothy,low,2,77,,{4CF40FC5-71D9-4DCE-B895-09AD4CD72171},sh_length,10
{9E714F7F-4234-4027-841F-85B339FB0F57},,07/29/2021 21:03,35.91583633,-119.4068375,LMC,1,,15x15cm,none,41605,SwampTimothy,low,2,77,,{8333876C-1011-4F5B-8FB0-AECF2084EE69},sh_length,3
{9E8DB27F-9A22-46BD-A42F-BD0CC042DA5E},,07/29/2021 20:40,35.91398621,-119.3904037,LMC,3,,5x5cm,none,41605,SwampTimothy,low,1,25,,{070EF363-9E7E-4898-8857-B44768AC75EA},sh_length,13
{9E8DB27F-9A22-46BD-A42F-BD0CC042DA5E},,07/29/2021 20:40,35.91398621,-119.3904037,LMC,3,,5x5cm,none,41605,SwampTimothy,low,1,25,,{2B0168FD-F767-44E3-B805-E95BFBCE045C},sh_length,6
{9E8DB27F-9A22-46BD-A42F-BD0CC042DA5E},,07/29/2021 20:40,35.91398621,-119.3904037,LMC,3,,5x5cm,none,41605,SwampTimothy,low,1,25,,{8CEA7D12-E6F3-437B-B1F2-D7602087B76D},sh_length,5
{9E8DB27F-9A22-46BD-A42F-BD0CC042DA5E},,07/29/2021 20:40,35.91398621,-119.3904037,LMC,3,,5x5cm,none,41605,SwampTimothy,low,1,25,,{ADED37F8-F41F-4F6F-A96A-852741E09931},sh_length,4
{9E8DB27F-9A22-46BD-A42F-BD0CC042DA5E},,07/29/2021 20:40,35.91398621,-119.3904037,LMC,3,,5x5cm,none,41605,SwampTimothy,low,1,25,,{B0C83135-46EB-4B01-A24E-D4B95C9655B8},sh_length,7
{9F255847-7F8B-4704-97C5-FEFF00CB29C3},therese_burns@fws.gov_fws,07/29/2021 18:44,35.91157913,-119.3827438,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{2D7D54A9-E4DD-47DE-B529-C1D0A4A237D5},sh_length,11
{9F255847-7F8B-4704-97C5-FEFF00CB29C3},therese_burns@fws.gov_fws,07/29/2021 18:44,35.91157913,-119.3827438,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{46BEE344-46D4-467D-9AE5-3780BD63F91C},sh_length,13
{9F255847-7F8B-4704-97C5-FEFF00CB29C3},therese_burns@fws.gov_fws,07/29/2021 18:44,35.91157913,-119.3827438,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{A1135F59-03B3-4A00-86AC-E0565C8FF0D8},sh_length,18
{9F255847-7F8B-4704-97C5-FEFF00CB29C3},therese_burns@fws.gov_fws,07/29/2021 18:44,35.91157913,-119.3827438,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{A523B9EF-01BB-42EE-BCFC-D280D93CDE8D},sh_length,12
{9F255847-7F8B-4704-97C5-FEFF00CB29C3},therese_burns@fws.gov_fws,07/29/2021 18:44,35.91157913,-119.3827438,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,5,20,,{F77B6E38-8E1B-4B12-BD9C-BC188DD0F865},sh_length,14
{9F303C81-0E0B-4B7E-8A27-E3B480BC334D},rebeca_becdach@fws.gov_fws,07/28/2021 19:49,35.74545288,-119.6174545,KRN,5B,5B-3,15x15cm,none,41605,SwampTimothy,low,2,62,,{290334B3-741F-48F8-B2B0-DA13EB2E2DCF},sh_length,9
{9F303C81-0E0B-4B7E-8A27-E3B480BC334D},rebeca_becdach@fws.gov_fws,07/28/2021 19:49,35.74545288,-119.6174545,KRN,5B,5B-3,15x15cm,none,41605,SwampTimothy,low,2,62,,{54E44CE7-5E7E-47A2-AA48-15A8E6E2840D},sh_length,5
{9F303C81-0E0B-4B7E-8A27-E3B480BC334D},rebeca_becdach@fws.gov_fws,07/28/2021 19:49,35.74545288,-119.6174545,KRN,5B,5B-3,15x15cm,none,41605,SwampTimothy,low,2,62,,{D94CA7A0-B089-4DF1-9F7A-A9DCA8BD5600},sh_length,8
{9F303C81-0E0B-4B7E-8A27-E3B480BC334D},rebeca_becdach@fws.gov_fws,07/28/2021 19:49,35.74545288,-119.6174545,KRN,5B,5B-3,15x15cm,none,41605,SwampTimothy,low,2,62,,{DFE91D94-9A06-409D-B047-AC27DF60EFBE},sh_length,5
{9F303C81-0E0B-4B7E-8A27-E3B480BC334D},rebeca_becdach@fws.gov_fws,07/28/2021 19:49,35.74545288,-119.6174545,KRN,5B,5B-3,15x15cm,none,41605,SwampTimothy,low,2,62,,{FD8F80A1-49BD-4B0A-BC8A-4C4F7218BE48},sh_length,9
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},,07/29/2021 16:55,35.91003036,-119.3831558,LMC,9B,,5x5cm,none,41605,SwampTimothy,medium,3,67,,{1EC41993-8649-4783-B9E9-17480DCDC434},sh_length,7
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},,07/29/2021 16:55,35.91003036,-119.3831558,LMC,9B,,5x5cm,none,41605,SwampTimothy,medium,3,67,,{68C2FCC0-2D7E-4EA0-928B-E3D0383A7926},sh_length,8
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},,07/29/2021 16:55,35.91003036,-119.3831558,LMC,9B,,5x5cm,none,41605,SwampTimothy,medium,3,67,,{B0E6D714-4537-4F90-B598-E6A5C9E64CBA},sh_length,10
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},,07/29/2021 16:55,35.91003036,-119.3831558,LMC,9B,,5x5cm,none,41605,SwampTimothy,medium,3,67,,{DBAD9F6A-CD8E-45EF-94F2-50B0D3D3205E},sh_length,9
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},,07/29/2021 16:55,35.91003036,-119.3831558,LMC,9B,,5x5cm,none,41605,SwampTimothy,medium,3,67,,{FC6D5824-A39A-4752-88C4-E6C4757AFB98},sh_length,10
{A0AD74FB-E2FC-44EE-84C9-611E8E153CD9},kathryn_heffernan@fws.gov_fws,08/02/2021 18:13,35.91516495,-119.3952103,LMC,2,,15x15cm,none,41605,SwampTimothy,low,5,74,,{026CE7D4-7DA3-4840-BA8C-A5EFCB5CBAA7},sh_length,9
{A0AD74FB-E2FC-44EE-84C9-611E8E153CD9},kathryn_heffernan@fws.gov_fws,08/02/2021 18:13,35.91516495,-119.3952103,LMC,2,,15x15cm,none,41605,SwampTimothy,low,5,74,,{3B338103-535D-46AD-AD33-9A2AA752F5D8},sh_length,7
{A0AD74FB-E2FC-44EE-84C9-611E8E153CD9},kathryn_heffernan@fws.gov_fws,08/02/2021 18:13,35.91516495,-119.3952103,LMC,2,,15x15cm,none,41605,SwampTimothy,low,5,74,,{5CC21B84-20E2-4215-942E-E257C89E9E3B},sh_length,4
{A0AD74FB-E2FC-44EE-84C9-611E8E153CD9},kathryn_heffernan@fws.gov_fws,08/02/2021 18:13,35.91516495,-119.3952103,LMC,2,,15x15cm,none,41605,SwampTimothy,low,5,74,,{69708807-E241-4D4C-8086-F37341C18061},sh_length,13
{A0AD74FB-E2FC-44EE-84C9-611E8E153CD9},kathryn_heffernan@fws.gov_fws,08/02/2021 18:13,35.91516495,-119.3952103,LMC,2,,15x15cm,none,41605,SwampTimothy,low,5,74,,{9B871CDC-455E-465C-99B3-EBDF58110571},sh_length,16
{A1071B0B-22E5-4F7C-A1AB-19DBC4EABDDD},kathryn_heffernan@fws.gov_fws,07/28/2021 21:14,35.75114822,-119.6109238,KRN,6A,6A-2,15x15cm,none,41605,SwampTimothy,low,3,31,,{3CC09643-AA63-41B4-A00A-0AFAE308358A},sh_length,5
{A1071B0B-22E5-4F7C-A1AB-19DBC4EABDDD},kathryn_heffernan@fws.gov_fws,07/28/2021 21:14,35.75114822,-119.6109238,KRN,6A,6A-2,15x15cm,none,41605,SwampTimothy,low,3,31,,{3E221745-20C0-4628-A37F-00A6CC535A52},sh_length,8
{A1071B0B-22E5-4F7C-A1AB-19DBC4EABDDD},kathryn_heffernan@fws.gov_fws,07/28/2021 21:14,35.75114822,-119.6109238,KRN,6A,6A-2,15x15cm,none,41605,SwampTimothy,low,3,31,,{9959BA76-A19F-4BBB-997B-BE8385F14EDF},sh_length,9
{A1071B0B-22E5-4F7C-A1AB-19DBC4EABDDD},kathryn_heffernan@fws.gov_fws,07/28/2021 21:14,35.75114822,-119.6109238,KRN,6A,6A-2,15x15cm,none,41605,SwampTimothy,low,3,31,,{C87B4D12-EA89-4E47-A839-EF0E2F4F839F},sh_length,7
{A1071B0B-22E5-4F7C-A1AB-19DBC4EABDDD},kathryn_heffernan@fws.gov_fws,07/28/2021 21:14,35.75114822,-119.6109238,KRN,6A,6A-2,15x15cm,none,41605,SwampTimothy,low,3,31,,{E23FC8FE-446B-4BA2-8949-AB9B00A7608A},sh_length,7
{A1AA12C1-A303-4FD4-9A62-D977DF1A7F26},rebeca_becdach@fws.gov_fws,07/29/2021 20:26,35.91382599,-119.3958969,LMC,2A,,5x5cm,none,41605,SwampTimothy,medium,7,30,,{042F34AA-8106-471C-93F9-69E587DA12CA},sh_length,14
{A1AA12C1-A303-4FD4-9A62-D977DF1A7F26},rebeca_becdach@fws.gov_fws,07/29/2021 20:26,35.91382599,-119.3958969,LMC,2A,,5x5cm,none,41605,SwampTimothy,medium,7,30,,{1144AB9F-1EE3-4203-A15A-D226D36FD52F},sh_length,15
{A1AA12C1-A303-4FD4-9A62-D977DF1A7F26},rebeca_becdach@fws.gov_fws,07/29/2021 20:26,35.91382599,-119.3958969,LMC,2A,,5x5cm,none,41605,SwampTimothy,medium,7,30,,{58A92278-CD69-411E-86F5-1E9BEA78DFE7},sh_length,10
{A1AA12C1-A303-4FD4-9A62-D977DF1A7F26},rebeca_becdach@fws.gov_fws,07/29/2021 20:26,35.91382599,-119.3958969,LMC,2A,,5x5cm,none,41605,SwampTimothy,medium,7,30,,{C8B8705C-1FDE-48E6-A5E1-71CD0EBC97D5},sh_length,14
{A1AA12C1-A303-4FD4-9A62-D977DF1A7F26},rebeca_becdach@fws.gov_fws,07/29/2021 20:26,35.91382599,-119.3958969,LMC,2A,,5x5cm,none,41605,SwampTimothy,medium,7,30,,{FAB80B68-3C5F-4E94-A218-6F228772BB64},sh_length,15
{A39D712F-5AF7-4F96-8022-5D17BBD715F0},rebeca_becdach@fws.gov_fws,07/29/2021 19:14,35.91246033,-119.391304,LMC,8A,,5x5cm,none,41605,SwampTimothy,medium,4,12,,{7A555710-01D1-49FF-A02D-ED9E3C297E1A},sh_length,8
{A39D712F-5AF7-4F96-8022-5D17BBD715F0},rebeca_becdach@fws.gov_fws,07/29/2021 19:14,35.91246033,-119.391304,LMC,8A,,5x5cm,none,41605,SwampTimothy,medium,4,12,,{A3A4ECA5-D112-4A3F-BB25-B7B485A11F46},sh_length,10
{A39D712F-5AF7-4F96-8022-5D17BBD715F0},rebeca_becdach@fws.gov_fws,07/29/2021 19:14,35.91246033,-119.391304,LMC,8A,,5x5cm,none,41605,SwampTimothy,medium,4,12,,{A722E3EF-EB9B-42C2-BDFA-1E43888F73B5},sh_length,11
{A39D712F-5AF7-4F96-8022-5D17BBD715F0},rebeca_becdach@fws.gov_fws,07/29/2021 19:14,35.91246033,-119.391304,LMC,8A,,5x5cm,none,41605,SwampTimothy,medium,4,12,,{D094FFC8-2BB7-4E7C-A8E2-4C95DD3E8A8C},sh_length,6
{A39D712F-5AF7-4F96-8022-5D17BBD715F0},rebeca_becdach@fws.gov_fws,07/29/2021 19:14,35.91246033,-119.391304,LMC,8A,,5x5cm,none,41605,SwampTimothy,medium,4,12,,{F176226A-02C1-4CE0-8670-931E91A82121},sh_length,11
{A48579A6-878E-4C92-8ED9-46521A1FDAFE},rebeca_becdach@fws.gov_fws,08/02/2021 16:51,35.92015839,-119.399025,LMC,2,,15x15cm,none,41605,SwampTimothy,low,3,34,,{1E88737A-4D3F-4307-A5B9-3E3F434D5090},sh_length,4
{A48579A6-878E-4C92-8ED9-46521A1FDAFE},rebeca_becdach@fws.gov_fws,08/02/2021 16:51,35.92015839,-119.399025,LMC,2,,15x15cm,none,41605,SwampTimothy,low,3,34,,{455400F5-7DCB-4B08-938E-F455B691EDF9},sh_length,6
{A48579A6-878E-4C92-8ED9-46521A1FDAFE},rebeca_becdach@fws.gov_fws,08/02/2021 16:51,35.92015839,-119.399025,LMC,2,,15x15cm,none,41605,SwampTimothy,low,3,34,,{5B082E98-5D4B-4960-9D16-EAF189F827FF},sh_length,11
{A48579A6-878E-4C92-8ED9-46521A1FDAFE},rebeca_becdach@fws.gov_fws,08/02/2021 16:51,35.92015839,-119.399025,LMC,2,,15x15cm,none,41605,SwampTimothy,low,3,34,,{98AF7A7C-E23E-4813-83D1-6F2766CC5866},sh_length,9
{A48579A6-878E-4C92-8ED9-46521A1FDAFE},rebeca_becdach@fws.gov_fws,08/02/2021 16:51,35.92015839,-119.399025,LMC,2,,15x15cm,none,41605,SwampTimothy,low,3,34,,{FCBAB5F7-7514-42E4-A1F8-4DE8C3C25751},sh_length,14
{A4DFE3C9-958B-4F47-8A85-0BEEB66C52B0},diana_k_guzman_colon@fws.gov_fws,07/27/2021 19:13,35.73529434,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,2,78,,{1C12779B-0C7A-4A60-ABDA-C9E1B70E4F9F},sh_length,7
{A4DFE3C9-958B-4F47-8A85-0BEEB66C52B0},diana_k_guzman_colon@fws.gov_fws,07/27/2021 19:13,35.73529434,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,2,78,,{1D77607E-D59C-48ED-B8DE-1FA65CFA2340},sh_length,8
{A4DFE3C9-958B-4F47-8A85-0BEEB66C52B0},diana_k_guzman_colon@fws.gov_fws,07/27/2021 19:13,35.73529434,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,2,78,,{4225C53E-80DC-497D-8335-C7793740C9D8},sh_length,4
{A4DFE3C9-958B-4F47-8A85-0BEEB66C52B0},diana_k_guzman_colon@fws.gov_fws,07/27/2021 19:13,35.73529434,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,2,78,,{C729042C-C22A-4F11-83C5-A49B8DA1AC53},sh_length,6
{A4DFE3C9-958B-4F47-8A85-0BEEB66C52B0},diana_k_guzman_colon@fws.gov_fws,07/27/2021 19:13,35.73529434,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,2,78,,{DE3C099C-F766-4EB0-B4A1-4877D8568459},sh_length,5
{A5696655-4E66-457C-8874-6AA4090E790A},rebeca_becdach@fws.gov_fws,08/04/2021 16:38,35.73008728,-119.6108322,KRN,4A-6,,5x5cm,none,41605,SwampTimothy,medium,3,15,,{39A390D8-CD51-4DE0-AE0C-D9F0B98B9BDB},sh_length,8
{A5696655-4E66-457C-8874-6AA4090E790A},rebeca_becdach@fws.gov_fws,08/04/2021 16:38,35.73008728,-119.6108322,KRN,4A-6,,5x5cm,none,41605,SwampTimothy,medium,3,15,,{50DB4A84-D3BC-4677-99D3-ABA4357216B9},sh_length,9
{A5696655-4E66-457C-8874-6AA4090E790A},rebeca_becdach@fws.gov_fws,08/04/2021 16:38,35.73008728,-119.6108322,KRN,4A-6,,5x5cm,none,41605,SwampTimothy,medium,3,15,,{63C8A563-9EB2-47DC-9D57-A18503301BD8},sh_length,10
{A5696655-4E66-457C-8874-6AA4090E790A},rebeca_becdach@fws.gov_fws,08/04/2021 16:38,35.73008728,-119.6108322,KRN,4A-6,,5x5cm,none,41605,SwampTimothy,medium,3,15,,{6D1A0F59-44D3-4A23-91C8-CD63D84071BF},sh_length,8
{A5696655-4E66-457C-8874-6AA4090E790A},rebeca_becdach@fws.gov_fws,08/04/2021 16:38,35.73008728,-119.6108322,KRN,4A-6,,5x5cm,none,41605,SwampTimothy,medium,3,15,,{7784E80B-9D2E-4FF3-9A2C-88A56C2856C2},sh_length,7
{A7027C4F-DD9B-4EFC-9328-3239F958A456},rebeca_becdach@fws.gov_fws,08/04/2021 17:16,35.73428345,-119.6185684,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,7,31,,{AAEF0F9C-BFD5-4D56-BD27-2ECF63AC572E},sh_length,10
{A7027C4F-DD9B-4EFC-9328-3239F958A456},rebeca_becdach@fws.gov_fws,08/04/2021 17:16,35.73428345,-119.6185684,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,7,31,,{AEE72E92-4996-4B37-8927-43EBD67082AD},sh_length,8
{A7027C4F-DD9B-4EFC-9328-3239F958A456},rebeca_becdach@fws.gov_fws,08/04/2021 17:16,35.73428345,-119.6185684,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,7,31,,{C7B88423-0985-4744-BD7E-23A448D7A1DA},sh_length,10
{A7027C4F-DD9B-4EFC-9328-3239F958A456},rebeca_becdach@fws.gov_fws,08/04/2021 17:16,35.73428345,-119.6185684,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,7,31,,{D323D57C-CDFE-450D-AA6A-86B995D5FDE3},sh_length,4
{A7027C4F-DD9B-4EFC-9328-3239F958A456},rebeca_becdach@fws.gov_fws,08/04/2021 17:16,35.73428345,-119.6185684,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,7,31,,{E9912ECC-9BC5-4EE4-B701-F2F447BE9CAC},sh_length,5
{A8EEC19E-1E7E-47B3-8A2B-AB4EDBA595C3},therese_burns@fws.gov_fws,07/28/2021 18:35,35.74964523,-119.6143417,KRN,6A,6A-1,15x15cm,none,41605,SwampTimothy,low,3,29,,{618D1625-9D96-4480-BFBB-B7AA65207469},sh_length,8
{A8EEC19E-1E7E-47B3-8A2B-AB4EDBA595C3},therese_burns@fws.gov_fws,07/28/2021 18:35,35.74964523,-119.6143417,KRN,6A,6A-1,15x15cm,none,41605,SwampTimothy,low,3,29,,{62552B6E-0917-40E3-8A39-13A4B9852184},sh_length,10
{A8EEC19E-1E7E-47B3-8A2B-AB4EDBA595C3},therese_burns@fws.gov_fws,07/28/2021 18:35,35.74964523,-119.6143417,KRN,6A,6A-1,15x15cm,none,41605,SwampTimothy,low,3,29,,{6A379FF7-8466-49E5-84DB-1CDC3B56BB47},sh_length,11
{A8EEC19E-1E7E-47B3-8A2B-AB4EDBA595C3},therese_burns@fws.gov_fws,07/28/2021 18:35,35.74964523,-119.6143417,KRN,6A,6A-1,15x15cm,none,41605,SwampTimothy,low,3,29,,{A1565CBA-E5B5-4445-871A-F0B44875811C},sh_length,9
{A8EEC19E-1E7E-47B3-8A2B-AB4EDBA595C3},therese_burns@fws.gov_fws,07/28/2021 18:35,35.74964523,-119.6143417,KRN,6A,6A-1,15x15cm,none,41605,SwampTimothy,low,3,29,,{F96D14D7-5102-4839-A1B7-4256995A3238},sh_length,7
{A9EF5397-8958-4DF2-B882-86D9DDF0226F},kathryn_heffernan@fws.gov_fws,07/27/2021 18:55,35.71853638,-119.6156998,KRN,4B,4B-4,30x30cm,none,502210,Watergrass,medium,34,13,,{2CE762DA-F188-4CEF-A23F-8E400F7F3152},sh_length,50
{A9EF5397-8958-4DF2-B882-86D9DDF0226F},kathryn_heffernan@fws.gov_fws,07/27/2021 18:55,35.71853638,-119.6156998,KRN,4B,4B-4,30x30cm,none,502210,Watergrass,medium,34,13,,{2CE762DA-F188-4CEF-A23F-8E400F7F3152},f2t_length,122
{A9EF5397-8958-4DF2-B882-86D9DDF0226F},kathryn_heffernan@fws.gov_fws,07/27/2021 18:55,35.71853638,-119.6156998,KRN,4B,4B-4,30x30cm,none,502210,Watergrass,medium,34,13,,{2F3A5D5E-F447-411F-8F71-CC8A32FEE170},sh_length,51
{A9EF5397-8958-4DF2-B882-86D9DDF0226F},kathryn_heffernan@fws.gov_fws,07/27/2021 18:55,35.71853638,-119.6156998,KRN,4B,4B-4,30x30cm,none,502210,Watergrass,medium,34,13,,{2F3A5D5E-F447-411F-8F71-CC8A32FEE170},f2t_length,28
