globalid,eventDate,recordedBy,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,areaVisible_ac,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
{AC104129-E500-40EA-9A64-75461D093AF8},7/29/2021 21:40,rebeca_becdach@fws.gov_fws,35.91465759,-119.4027252,PIX,1,,1.40196488,,NA,Other cover,NA,0.75
{AC104129-E500-40EA-9A64-75461D093AF8},7/29/2021 21:40,rebeca_becdach@fws.gov_fws,35.91465759,-119.4027252,PIX,1,,1.40196488,,41605,Swamp Timothy,low,0.25
{43322E8E-D9FB-422C-9DA2-5F3D993DFEAA},8/2/2021 14:05,rebeca_becdach@fws.gov_fws,35.91736984,-119.3841629,PIX,5,,4.000250594,,NA,Other cover,NA,0.4
{43322E8E-D9FB-422C-9DA2-5F3D993DFEAA},8/2/2021 14:05,rebeca_becdach@fws.gov_fws,35.91736984,-119.3841629,PIX,5,,4.000250594,,41605,Swamp Timothy,low,0.6
{43322E8E-D9FB-422C-9DA2-5F3D993DFEAA},8/2/2021 14:05,rebeca_becdach@fws.gov_fws,35.91736984,-119.3841629,PIX,5,,4.000250594,,502210,Watergrass,low,0.01
{43322E8E-D9FB-422C-9DA2-5F3D993DFEAA},8/2/2021 14:05,rebeca_becdach@fws.gov_fws,35.91736984,-119.3841629,PIX,5,,4.000250594,,502210,Watergrass,high,0.15
{B937F085-CB1E-4EBF-A2EE-666038190867},8/2/2021 14:29,kathryn_heffernan@fws.gov_fws,35.9201088,-119.3858032,PIX,4,,1.558431186,,NA,Other cover,NA,0.15
{B937F085-CB1E-4EBF-A2EE-666038190867},8/2/2021 14:29,kathryn_heffernan@fws.gov_fws,35.9201088,-119.3858032,PIX,4,,1.558431186,,41605,Swamp Timothy,low,0.85
{B937F085-CB1E-4EBF-A2EE-666038190867},8/2/2021 14:29,kathryn_heffernan@fws.gov_fws,35.9201088,-119.3858032,PIX,4,,1.558431186,,502210,Watergrass,high,0.2
{018DA80C-B47D-48FF-A323-9DDB15CE591F},8/2/2021 14:41,kathryn_heffernan@fws.gov_fws,35.91772461,-119.3868332,PIX,4A,,2.779776665,,NA,Other cover,NA,0.15
{018DA80C-B47D-48FF-A323-9DDB15CE591F},8/2/2021 14:41,kathryn_heffernan@fws.gov_fws,35.91772461,-119.3868332,PIX,4A,,2.779776665,,41605,Swamp Timothy,low,0.85
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,NA,Other cover,NA,0.05
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,41605,Swamp Timothy,medium,0.3
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,41605,Swamp Timothy,low,0.45
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,502210,Watergrass,high,0.15
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,502210,Watergrass,medium,0.025
{84D08AB7-1EF6-4EAD-88C8-0AF524632783},8/2/2021 14:52,kathryn_heffernan@fws.gov_fws,35.91640472,-119.3855743,PIX,4,,1.345740055,,502210,Watergrass,low,0.025
{047DB317-57EE-449E-A9E9-0B1E9FD5E896},8/2/2021 15:12,kathryn_heffernan@fws.gov_fws,35.91424179,-119.3859024,PIX,4A,,1.099195597,,NA,Other cover,NA,0.1
{047DB317-57EE-449E-A9E9-0B1E9FD5E896},8/2/2021 15:12,kathryn_heffernan@fws.gov_fws,35.91424179,-119.3859024,PIX,4A,,1.099195597,,41605,Swamp Timothy,low,0.45
{047DB317-57EE-449E-A9E9-0B1E9FD5E896},8/2/2021 15:12,kathryn_heffernan@fws.gov_fws,35.91424179,-119.3859024,PIX,4A,,1.099195597,,41605,Swamp Timothy,medium,0.2
{047DB317-57EE-449E-A9E9-0B1E9FD5E896},8/2/2021 15:12,kathryn_heffernan@fws.gov_fws,35.91424179,-119.3859024,PIX,4A,,1.099195597,,41605,Swamp Timothy,high,0.1
{047DB317-57EE-449E-A9E9-0B1E9FD5E896},8/2/2021 15:12,kathryn_heffernan@fws.gov_fws,35.91424179,-119.3859024,PIX,4A,,1.099195597,,502210,Watergrass,high,0.15
{9E2A1A9D-D4C7-40D0-B5E3-2E536A65F560},8/2/2021 16:01,kathryn_heffernan@fws.gov_fws,35.92000961,-119.388443,PIX,4A,,2.208217045,,NA,Other cover,NA,0.15
{9E2A1A9D-D4C7-40D0-B5E3-2E536A65F560},8/2/2021 16:01,kathryn_heffernan@fws.gov_fws,35.92000961,-119.388443,PIX,4A,,2.208217045,,41605,Swamp Timothy,medium,0.05
{9E2A1A9D-D4C7-40D0-B5E3-2E536A65F560},8/2/2021 16:01,kathryn_heffernan@fws.gov_fws,35.92000961,-119.388443,PIX,4A,,2.208217045,,41605,Swamp Timothy,low,0.4
{9E2A1A9D-D4C7-40D0-B5E3-2E536A65F560},8/2/2021 16:01,kathryn_heffernan@fws.gov_fws,35.92000961,-119.388443,PIX,4A,,2.208217045,,502210,Watergrass,high,0.5
{9E2A1A9D-D4C7-40D0-B5E3-2E536A65F560},8/2/2021 16:01,kathryn_heffernan@fws.gov_fws,35.92000961,-119.388443,PIX,4A,,2.208217045,,502210,Watergrass,medium,0.2
{7D5BC6F4-3A58-4627-A414-D5E9CA9FCB48},8/2/2021 16:22,kathryn_heffernan@fws.gov_fws,35.91996002,-119.3910828,PIX,3A,,2.461084039,,NA,Other cover,NA,0.1
{7D5BC6F4-3A58-4627-A414-D5E9CA9FCB48},8/2/2021 16:22,kathryn_heffernan@fws.gov_fws,35.91996002,-119.3910828,PIX,3A,,2.461084039,,41605,Swamp Timothy,low,0.75
{7D5BC6F4-3A58-4627-A414-D5E9CA9FCB48},8/2/2021 16:22,kathryn_heffernan@fws.gov_fws,35.91996002,-119.3910828,PIX,3A,,2.461084039,,502210,Watergrass,medium,0.25
{875B5CBE-DB96-4A44-9E1F-91AA493547D5},8/2/2021 16:39,rebeca_becdach@fws.gov_fws,35.91945267,-119.3965988,PIX,3A,,1.815591318,,NA,Other cover,NA,0.15
{875B5CBE-DB96-4A44-9E1F-91AA493547D5},8/2/2021 16:39,rebeca_becdach@fws.gov_fws,35.91945267,-119.3965988,PIX,3A,,1.815591318,,41605,Swamp Timothy,low,0.75
{875B5CBE-DB96-4A44-9E1F-91AA493547D5},8/2/2021 16:39,rebeca_becdach@fws.gov_fws,35.91945267,-119.3965988,PIX,3A,,1.815591318,,502210,Watergrass,low,0.1
{39751B43-A0E0-4588-BC45-68242520CCA9},8/2/2021 16:54,rebeca_becdach@fws.gov_fws,35.92018509,-119.3991547,PIX,2,,1.198760122,,NA,Other cover,NA,0.4
{39751B43-A0E0-4588-BC45-68242520CCA9},8/2/2021 16:54,rebeca_becdach@fws.gov_fws,35.92018509,-119.3991547,PIX,2,,1.198760122,,41605,Swamp Timothy,low,0.55
{39751B43-A0E0-4588-BC45-68242520CCA9},8/2/2021 16:54,rebeca_becdach@fws.gov_fws,35.92018509,-119.3991547,PIX,2,,1.198760122,,502210,Watergrass,medium,0.05
{46DE011E-6DEC-497E-8A86-01C9ADDEF2E4},8/2/2021 17:12,rebeca_becdach@fws.gov_fws,35.91609192,-119.3907623,PIX,3,,1.819081262,,NA,Other cover,NA,0.8
{46DE011E-6DEC-497E-8A86-01C9ADDEF2E4},8/2/2021 17:12,rebeca_becdach@fws.gov_fws,35.91609192,-119.3907623,PIX,3,,1.819081262,,502210,Watergrass,high,0.2
{6520CC6B-3A79-4F3C-A139-D620F6E129FB},8/2/2021 17:24,rebeca_becdach@fws.gov_fws,35.91776657,-119.3919067,PIX,3A,,2.95420848,,NA,Other cover,NA,0.35
{6520CC6B-3A79-4F3C-A139-D620F6E129FB},8/2/2021 17:24,rebeca_becdach@fws.gov_fws,35.91776657,-119.3919067,PIX,3A,,2.95420848,,41605,Swamp Timothy,low,0.3
{6520CC6B-3A79-4F3C-A139-D620F6E129FB},8/2/2021 17:24,rebeca_becdach@fws.gov_fws,35.91776657,-119.3919067,PIX,3A,,2.95420848,,502210,Watergrass,high,0.35
{26B83F58-5DAF-4DC7-854E-70A85D2DE516},8/2/2021 17:44,kathryn_heffernan@fws.gov_fws,35.91556168,-119.3928604,PIX,3,,2.266990259,,NA,Other cover,NA,0.25
{26B83F58-5DAF-4DC7-854E-70A85D2DE516},8/2/2021 17:44,kathryn_heffernan@fws.gov_fws,35.91556168,-119.3928604,PIX,3,,2.266990259,,41605,Swamp Timothy,low,0.75
{3E05B277-8E74-47A0-8158-5A364DDF2291},8/2/2021 18:06,kathryn_heffernan@fws.gov_fws,35.91779327,-119.3989334,PIX,2,,1.042465996,,NA,Other cover,NA,0.2
{3E05B277-8E74-47A0-8158-5A364DDF2291},8/2/2021 18:06,kathryn_heffernan@fws.gov_fws,35.91779327,-119.3989334,PIX,2,,1.042465996,,41605,Swamp Timothy,low,0.8
{7B3C7E12-9C70-4E14-8352-64BCDAF23602},8/2/2021 18:18,kathryn_heffernan@fws.gov_fws,35.9151535,-119.3955078,PIX,2,,1.057191477,,NA,Other cover,NA,0.25
{7B3C7E12-9C70-4E14-8352-64BCDAF23602},8/2/2021 18:18,kathryn_heffernan@fws.gov_fws,35.9151535,-119.3955078,PIX,2,,1.057191477,,41605,Swamp Timothy,low,0.7
{7B3C7E12-9C70-4E14-8352-64BCDAF23602},8/2/2021 18:18,kathryn_heffernan@fws.gov_fws,35.9151535,-119.3955078,PIX,2,,1.057191477,,502210,Watergrass,high,0.25
{F75A3FCD-BFE6-46E7-992F-0E72039084B3},8/2/2021 18:38,rebeca_becdach@fws.gov_fws,35.91830444,-119.4002762,PIX,2A,,1.963734149,,NA,Other cover,NA,1
{353DC456-D4E2-464D-B391-537A04FA4A74},8/2/2021 18:46,rebeca_becdach@fws.gov_fws,35.91802979,-119.401001,PIX,2A,,2.345400258,,NA,Other cover,NA,0.95
{353DC456-D4E2-464D-B391-537A04FA4A74},8/2/2021 18:46,rebeca_becdach@fws.gov_fws,35.91802979,-119.401001,PIX,2A,,2.345400258,,41605,Swamp Timothy,low,0.05
{A82BCC67-D492-4596-816B-33D89FABBA3A},8/4/2021 16:00,rebeca_becdach@fws.gov_fws,35.74888992,-119.6022797,KRN,6A,6A-5,2.926068708,,NA,Other cover,NA,0.6
{A82BCC67-D492-4596-816B-33D89FABBA3A},8/4/2021 16:00,rebeca_becdach@fws.gov_fws,35.74888992,-119.6022797,KRN,6A,6A-5,2.926068708,,41605,Swamp Timothy,low,0.35
{A82BCC67-D492-4596-816B-33D89FABBA3A},8/4/2021 16:00,rebeca_becdach@fws.gov_fws,35.74888992,-119.6022797,KRN,6A,6A-5,2.926068708,,41605,Swamp Timothy,medium,0.05
{5F17794C-F186-47B0-8224-5EDB2283293A},8/4/2021 16:41,rebeca_becdach@fws.gov_fws,35.72994232,-119.6102676,KRN,4A-6,,5.669911418,,NA,Other cover,NA,0.5
{5F17794C-F186-47B0-8224-5EDB2283293A},8/4/2021 16:41,rebeca_becdach@fws.gov_fws,35.72994232,-119.6102676,KRN,4A-6,,5.669911418,,41605,Swamp Timothy,low,0.5
{563FB93F-DE25-4571-B3A1-9ED8C7062CCE},8/4/2021 17:04,rebeca_becdach@fws.gov_fws,35.73320389,-119.6201248,KRN,5A,5A-4,7.089016887,,NA,Other cover,NA,0.75
{563FB93F-DE25-4571-B3A1-9ED8C7062CCE},8/4/2021 17:04,rebeca_becdach@fws.gov_fws,35.73320389,-119.6201248,KRN,5A,5A-4,7.089016887,,41605,Swamp Timothy,low,0.25
{01F14941-49C1-4A3D-902E-0A95B5BAAA74},8/4/2021 17:24,rebeca_becdach@fws.gov_fws,35.7341423,-119.6183167,KRN,5A,5A-4,3.551866189,,NA,Other cover,NA,0.75
{01F14941-49C1-4A3D-902E-0A95B5BAAA74},8/4/2021 17:24,rebeca_becdach@fws.gov_fws,35.7341423,-119.6183167,KRN,5A,5A-4,3.551866189,,41605,Swamp Timothy,low,0.25
{01F14941-49C1-4A3D-902E-0A95B5BAAA74},8/4/2021 17:24,rebeca_becdach@fws.gov_fws,35.7341423,-119.6183167,KRN,5A,5A-4,3.551866189,,41605,Swamp Timothy,medium,0.025
{D6BCD4C7-044E-434C-8675-0CC76C5F7A10},8/4/2021 17:53,rebeca_becdach@fws.gov_fws,35.73593521,-119.6194992,KRN,5A,5A-4,3.746172208,,NA,Other cover,NA,0.6
{D6BCD4C7-044E-434C-8675-0CC76C5F7A10},8/4/2021 17:53,rebeca_becdach@fws.gov_fws,35.73593521,-119.6194992,KRN,5A,5A-4,3.746172208,,41605,Swamp Timothy,low,0.4
{FD60B345-96C6-4D2A-A781-A9CFD24FFC45},8/5/2021 15:20,rebeca_becdach@fws.gov_fws,35.73588562,-119.6108627,KRN,5A,5A-7,3.692453738,,NA,Other cover,NA,0.45
{FD60B345-96C6-4D2A-A781-A9CFD24FFC45},8/5/2021 15:20,rebeca_becdach@fws.gov_fws,35.73588562,-119.6108627,KRN,5A,5A-7,3.692453738,,41605,Swamp Timothy,low,0.55
{37AC9D6D-B29F-4960-ABDB-3EFBD9DFF27E},8/5/2021 15:25,rebeca_becdach@fws.gov_fws,35.73518372,-119.6136017,KRN,5A,5A-7,1.560737547,,NA,Other cover,NA,0.2
{37AC9D6D-B29F-4960-ABDB-3EFBD9DFF27E},8/5/2021 15:25,rebeca_becdach@fws.gov_fws,35.73518372,-119.6136017,KRN,5A,5A-7,1.560737547,,41605,Swamp Timothy,low,0.8
{0D0AABBA-5A63-4E48-9841-FDB6D79CFF66},8/5/2021 15:35,rebeca_becdach@fws.gov_fws,35.73733139,-119.6122589,KRN,5A,5A-5,2.813409165,,NA,Other cover,NA,0.4
{0D0AABBA-5A63-4E48-9841-FDB6D79CFF66},8/5/2021 15:35,rebeca_becdach@fws.gov_fws,35.73733139,-119.6122589,KRN,5A,5A-5,2.813409165,,41605,Swamp Timothy,low,0.05
{0D0AABBA-5A63-4E48-9841-FDB6D79CFF66},8/5/2021 15:35,rebeca_becdach@fws.gov_fws,35.73733139,-119.6122589,KRN,5A,5A-5,2.813409165,,41605,Swamp Timothy,medium,0.25
{0D0AABBA-5A63-4E48-9841-FDB6D79CFF66},8/5/2021 15:35,rebeca_becdach@fws.gov_fws,35.73733139,-119.6122589,KRN,5A,5A-5,2.813409165,,41605,Swamp Timothy,high,0.3
{EBC8A140-EA79-4E44-B534-99729C09FBC5},8/5/2021 15:49,rebeca_becdach@fws.gov_fws,35.74047852,-119.6147003,KRN,5A,5A-5,1.405859005,,NA,Other cover,NA,0.2
{EBC8A140-EA79-4E44-B534-99729C09FBC5},8/5/2021 15:49,rebeca_becdach@fws.gov_fws,35.74047852,-119.6147003,KRN,5A,5A-5,1.405859005,,41605,Swamp Timothy,low,0.3
{EBC8A140-EA79-4E44-B534-99729C09FBC5},8/5/2021 15:49,rebeca_becdach@fws.gov_fws,35.74047852,-119.6147003,KRN,5A,5A-5,1.405859005,,41605,Swamp Timothy,high,0.3
{EBC8A140-EA79-4E44-B534-99729C09FBC5},8/5/2021 15:49,rebeca_becdach@fws.gov_fws,35.74047852,-119.6147003,KRN,5A,5A-5,1.405859005,,41605,Swamp Timothy,medium,0.2
{B9D1B853-73AA-4F23-A5F9-0AF478729697},8/5/2021 15:57,rebeca_becdach@fws.gov_fws,35.73963547,-119.6141663,KRN,5A,5A-5,1.373574234,,NA,Other cover,NA,0.2
{B9D1B853-73AA-4F23-A5F9-0AF478729697},8/5/2021 15:57,rebeca_becdach@fws.gov_fws,35.73963547,-119.6141663,KRN,5A,5A-5,1.373574234,,41605,Swamp Timothy,low,0.05
{B9D1B853-73AA-4F23-A5F9-0AF478729697},8/5/2021 15:57,rebeca_becdach@fws.gov_fws,35.73963547,-119.6141663,KRN,5A,5A-5,1.373574234,,41605,Swamp Timothy,medium,0.35
{B9D1B853-73AA-4F23-A5F9-0AF478729697},8/5/2021 15:57,rebeca_becdach@fws.gov_fws,35.73963547,-119.6141663,KRN,5A,5A-5,1.373574234,,41605,Swamp Timothy,high,0.4
