GlobalID_CP,LIT,decimalLatitude,decimalLongitude,eventDate,recordedBy,plotStatus,unitName,subunitName,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
C455,PIX,35.9121488,-119.4017293,8/8/2019 16:48,LD,Complete,6,6,,NA,Other cover,NA,0.05
C455,PIX,35.9121488,-119.4017293,8/8/2019 16:48,LD,Complete,6,6,,41605,Swamp Timothy,medium,0.15
C455,PIX,35.9121488,-119.4017293,8/8/2019 16:48,LD,Complete,6,6,,41605,Swamp Timothy,low,0.8
C458,PIX,35.91157977,-119.382815,8/8/2019 14:04,TB,Complete,9A,9A,,41605,Swamp Timothy,high,0.2
C458,PIX,35.91157977,-119.382815,8/8/2019 14:04,TB,Complete,9A,9A,,41605,Swamp Timothy,low,0.25
C458,PIX,35.91157977,-119.382815,8/8/2019 14:04,TB,Complete,9A,9A,,41605,Swamp Timothy,medium,0.55
C460,PIX,35.91192975,-119.3854573,8/8/2019 14:17,LD,Complete,9A,9A,,41605,Swamp Timothy,high,0.15
C460,PIX,35.91192975,-119.3854573,8/8/2019 14:17,LD,Complete,9A,9A,,41605,Swamp Timothy,low,0.25
C460,PIX,35.91192975,-119.3854573,8/8/2019 14:17,LD,Complete,9A,9A,,41605,Swamp Timothy,medium,0.6
C462,PIX,35.9123696,-119.3910861,8/8/2019 15:38,TB,Complete,8A,8A,,41605,Swamp Timothy,medium,0.05
C462,PIX,35.9123696,-119.3910861,8/8/2019 15:38,TB,Complete,8A,8A,,NA,Other cover,NA,0.45
C462,PIX,35.9123696,-119.3910861,8/8/2019 15:38,TB,Complete,8A,8A,,41605,Swamp Timothy,low,0.5
C463,PIX,35.91268946,-119.392733,8/8/2019 15:45,LD,Complete,7A,7A,,NA,Other cover,NA,0.1
C463,PIX,35.91268946,-119.392733,8/8/2019 15:45,LD,Complete,7A,7A,,41605,Swamp Timothy,medium,0.35
C463,PIX,35.91268946,-119.392733,8/8/2019 15:45,LD,Complete,7A,7A,,41605,Swamp Timothy,low,0.55
C466,PIX,35.91267955,-119.3834294,8/8/2019 13:48,LD,Complete,9A,9A,,41605,Swamp Timothy,low,0.25
C466,PIX,35.91267955,-119.3834294,8/8/2019 13:48,LD,Complete,9A,9A,,41605,Swamp Timothy,medium,0.25
C466,PIX,35.91267955,-119.3834294,8/8/2019 13:48,LD,Complete,9A,9A,,41605,Swamp Timothy,high,0.25
C466,PIX,35.91267955,-119.3834294,8/8/2019 13:48,LD,Complete,9A,9A,,NA,Other cover,NA,0.25
C467,PIX,35.91393881,-119.3983252,8/8/2019 17:30,TB,Complete,1,1,,41605,Swamp Timothy,low,0.025
C467,PIX,35.91393881,-119.3983252,8/8/2019 17:30,TB,Complete,1,1,,NA,Other cover,NA,0.975
C468,PIX,35.91386902,-119.3960023,8/8/2019 16:57,GG,Complete,2A,2A,,41605,Swamp Timothy,low,0.1
C468,PIX,35.91386902,-119.3960023,8/8/2019 16:57,GG,Complete,2A,2A,,41605,Swamp Timothy,high,0.15
C468,PIX,35.91386902,-119.3960023,8/8/2019 16:57,GG,Complete,2A,2A,,41605,Swamp Timothy,medium,0.75
C470,PIX,35.91396929,-119.3903488,8/8/2019 15:18,GG,Complete,3,3,,41605,Swamp Timothy,high,0.05
C470,PIX,35.91396929,-119.3903488,8/8/2019 15:18,GG,Complete,3,3,,41605,Swamp Timothy,medium,0.2
C470,PIX,35.91396929,-119.3903488,8/8/2019 15:18,GG,Complete,3,3,,41605,Swamp Timothy,low,0.75
C474,PIX,35.91438924,-119.3863421,8/8/2019 15:05,GG,Complete,4A,4A,,41605,Swamp Timothy,high,0.05
C474,PIX,35.91438924,-119.3863421,8/8/2019 15:05,GG,Complete,4A,4A,,41605,Swamp Timothy,medium,0.2
C474,PIX,35.91438924,-119.3863421,8/8/2019 15:05,GG,Complete,4A,4A,,41605,Swamp Timothy,low,0.75
C477,PIX,35.91530847,-119.3989276,8/8/2019 17:08,GG,Complete,2A,2A,,41605,Swamp Timothy,low,1
C478,PIX,35.9151988,-119.3952773,8/8/2019 16:46,GG,Complete,2,2,,502210,Watergrass,medium,0.05
C478,PIX,35.9151988,-119.3952773,8/8/2019 16:46,GG,Complete,2,2,,41605,Swamp Timothy,medium,0.15
C478,PIX,35.9151988,-119.3952773,8/8/2019 16:46,GG,Complete,2,2,,41605,Swamp Timothy,low,0.8
C479,PIX,35.91581733,-119.4068798,8/8/2019 17:08,TB,Complete,1,1,,NA,Other cover,NA,0.2
C479,PIX,35.91581733,-119.4068798,8/8/2019 17:08,TB,Complete,1,1,,41605,Swamp Timothy,low,0.25
C479,PIX,35.91581733,-119.4068798,8/8/2019 17:08,TB,Complete,1,1,,41605,Swamp Timothy,medium,0.25
C479,PIX,35.91581733,-119.4068798,8/8/2019 17:08,TB,Complete,1,1,,41605,Swamp Timothy,high,0.3
C480,PIX,35.91539889,-119.3929421,8/8/2019 15:30,GG,Complete,3,3,,41605,Swamp Timothy,low,0.1
C480,PIX,35.91539889,-119.3929421,8/8/2019 15:30,GG,Complete,3,3,,41605,Swamp Timothy,medium,0.2
C480,PIX,35.91539889,-119.3929421,8/8/2019 15:30,GG,Complete,3,3,,41605,Swamp Timothy,high,0.7
C482,PIX,35.91613883,-119.3905824,8/8/2019 15:49,GG,Complete,3,3,,NA,Other cover,NA,0.05
C482,PIX,35.91613883,-119.3905824,8/8/2019 15:49,GG,Complete,3,3,,41605,Swamp Timothy,low,0.2
C482,PIX,35.91613883,-119.3905824,8/8/2019 15:49,GG,Complete,3,3,,41605,Swamp Timothy,high,0.35
C482,PIX,35.91613883,-119.3905824,8/8/2019 15:49,GG,Complete,3,3,,41605,Swamp Timothy,medium,0.4
C485,PIX,35.91625883,-119.3855924,8/8/2019 14:03,GG,Complete,4,4,,41605,Swamp Timothy,high,0.15
C485,PIX,35.91625883,-119.3855924,8/8/2019 14:03,GG,Complete,4,4,,41605,Swamp Timothy,medium,0.25
C485,PIX,35.91625883,-119.3855924,8/8/2019 14:03,GG,Complete,4,4,,41605,Swamp Timothy,low,0.6
C491,PIX,35.91730859,-119.3845476,8/8/2019 14:14,GG,Complete,4,4,,41605,Swamp Timothy,medium,0.2
C491,PIX,35.91730859,-119.3845476,8/8/2019 14:14,GG,Complete,4,4,,41605,Swamp Timothy,low,0.8
C492,PIX,35.91807768,-119.4011281,8/8/2019 17:18,GG,Complete,2A,2A,,41605,Swamp Timothy,low,0.4
C492,PIX,35.91807768,-119.4011281,8/8/2019 17:18,GG,Complete,2A,2A,,41605,Swamp Timothy,medium,0.6
C493,PIX,35.91800794,-119.3988051,8/8/2019 16:38,GG,Complete,2,2,,NA,Other cover,NA,0.1
C493,PIX,35.91800794,-119.3988051,8/8/2019 16:38,GG,Complete,2,2,,41605,Swamp Timothy,low,0.9
C495,PIX,35.91807837,-119.3921557,8/8/2019 15:57,GG,Complete,3A,3A,,41605,Swamp Timothy,high,0.1
C495,PIX,35.91807837,-119.3921557,8/8/2019 15:57,GG,Complete,3A,3A,,502210,Watergrass,low,0.1
C495,PIX,35.91807837,-119.3921557,8/8/2019 15:57,GG,Complete,3A,3A,,41605,Swamp Timothy,low,0.2
C495,PIX,35.91807837,-119.3921557,8/8/2019 15:57,GG,Complete,3A,3A,,41605,Swamp Timothy,medium,0.7
C496,PIX,35.9179085,-119.3865142,8/8/2019 14:55,GG,Complete,4A,4A,,41605,Swamp Timothy,medium,0.15
C496,PIX,35.9179085,-119.3865142,8/8/2019 14:55,GG,Complete,4A,4A,,502210,Watergrass,low,0.85
C500,PIX,35.91968608,-119.4096955,8/8/2019 17:19,LD,Complete,1,1,,41605,Swamp Timothy,low,0.2
C500,PIX,35.91968608,-119.4096955,8/8/2019 17:19,LD,Complete,1,1,,NA,Other cover,NA,0.3
C500,PIX,35.91968608,-119.4096955,8/8/2019 17:19,LD,Complete,1,1,,41605,Swamp Timothy,medium,0.5
C503,PIX,35.91955782,-119.3964086,8/8/2019 16:19,GG,Complete,3A,3A,,NA,Other cover,NA,0.1
C503,PIX,35.91955782,-119.3964086,8/8/2019 16:19,GG,Complete,3A,3A,,41605,Swamp Timothy,medium,0.1
C503,PIX,35.91955782,-119.3964086,8/8/2019 16:19,GG,Complete,3A,3A,,41605,Swamp Timothy,low,0.8
C504,PIX,35.91966808,-119.3910865,8/8/2019 12:35,GG,Complete,3A,3A,,41605,Swamp Timothy,medium,0.05
C504,PIX,35.91966808,-119.3910865,8/8/2019 12:35,GG,Complete,3A,3A,,41605,Swamp Timothy,low,0.95
C505,PIX,35.92017747,-119.399039,8/8/2019 16:28,GG,Complete,2,2,,41605,Swamp Timothy,medium,0.05
C505,PIX,35.92017747,-119.399039,8/8/2019 16:28,GG,Complete,2,2,,41605,Swamp Timothy,low,0.45
C505,PIX,35.92017747,-119.399039,8/8/2019 16:28,GG,Complete,2,2,,NA,Other cover,NA,0.5
C507,PIX,35.91985808,-119.3884193,8/8/2019 14:43,GG,Complete,4A,4A,,502210,Watergrass,high,0.05
C507,PIX,35.91985808,-119.3884193,8/8/2019 14:43,GG,Complete,4A,4A,,41605,Swamp Timothy,medium,0.1
C507,PIX,35.91985808,-119.3884193,8/8/2019 14:43,GG,Complete,4A,4A,,502210,Watergrass,low,0.1
C507,PIX,35.91985808,-119.3884193,8/8/2019 14:43,GG,Complete,4A,4A,,502210,Watergrass,medium,0.1
C507,PIX,35.91985808,-119.3884193,8/8/2019 14:43,GG,Complete,4A,4A,,41605,Swamp Timothy,low,0.65
C508,PIX,35.91977809,-119.3857644,8/8/2019 14:22,GG,Complete,4,4,,502210,Watergrass,low,0.05
C508,PIX,35.91977809,-119.3857644,8/8/2019 14:22,GG,Complete,4,4,,41605,Swamp Timothy,low,0.1
C508,PIX,35.91977809,-119.3857644,8/8/2019 14:22,GG,Complete,4,4,,41605,Swamp Timothy,high,0.25
C508,PIX,35.91977809,-119.3857644,8/8/2019 14:22,GG,Complete,4,4,,41605,Swamp Timothy,medium,0.65
C203,KRN,35.71859784,-119.6156556,8/6/2019 19:13,LD,Complete,4B,4B-4,,41605,Swamp Timothy,low,0.2
C203,KRN,35.71859784,-119.6156556,8/6/2019 19:13,LD,Complete,4B,4B-4,,41605,Swamp Timothy,medium,0.8
C205,KRN,35.71894241,-119.618293,8/6/2019 17:17,TB,Complete,4B,4B-2,,41605,Swamp Timothy,low,1
C206,KRN,35.71938925,-119.6149591,8/6/2019 19:04,TB,Complete,4B,4B-4,,41605,Swamp Timothy,low,1
C209,KRN,35.71992929,-119.6245499,8/6/2019 16:55,JM,Complete,4B,4B-1,,41605,Swamp Timothy,low,0.2
C209,KRN,35.71992929,-119.6245499,8/6/2019 16:55,JM,Complete,4B,4B-1,,41605,Swamp Timothy,medium,0.4
C209,KRN,35.71992929,-119.6245499,8/6/2019 16:55,JM,Complete,4B,4B-1,,41605,Swamp Timothy,high,0.4
C213,KRN,35.72031113,-119.6188981,8/6/2019 16:21,LD,Complete,4B,4B-2,,NA,Other cover,NA,0.1
C213,KRN,35.72031113,-119.6188981,8/6/2019 16:21,LD,Complete,4B,4B-2,,41605,Swamp Timothy,medium,0.1
C213,KRN,35.72031113,-119.6188981,8/6/2019 16:21,LD,Complete,4B,4B-2,,502210,Watergrass,medium,0.8
C214,KRN,35.72065563,-119.6215356,8/6/2019 16:17,JM,Complete,4B,4B-1,,41605,Swamp Timothy,high,0.15
C214,KRN,35.72065563,-119.6215356,8/6/2019 16:17,JM,Complete,4B,4B-1,,41605,Swamp Timothy,low,0.2
C214,KRN,35.72065563,-119.6215356,8/6/2019 16:17,JM,Complete,4B,4B-1,,41605,Swamp Timothy,medium,0.65
C215,KRN,35.72041335,-119.6129266,8/6/2019 19:09,JM,NotFood,4B,4B-4,Cattail,NA,Other cover,NA,1
C217,KRN,35.72246068,-119.6377038,8/7/2019 18:11,TB,Complete,14,14A-2,,NA,Other cover,NA,0.3
C217,KRN,35.72246068,-119.6377038,8/7/2019 18:11,TB,Complete,14,14A-2,,41605,Swamp Timothy,low,0.7
C218,KRN,35.72207085,-119.6237964,8/6/2019 16:35,JM,Complete,4B,4B-1,,41605,Swamp Timothy,medium,0.2
C218,KRN,35.72207085,-119.6237964,8/6/2019 16:35,JM,Complete,4B,4B-1,,NA,Other cover,NA,0.4
C218,KRN,35.72207085,-119.6237964,8/6/2019 16:35,JM,Complete,4B,4B-1,,41605,Swamp Timothy,low,0.4
C220,KRN,35.72189398,-119.6175051,8/6/2019 16:55,TB,Complete,4B,4B-2,,NA,Other cover,NA,0.15
C220,KRN,35.72189398,-119.6175051,8/6/2019 16:55,TB,Complete,4B,4B-2,,502210,Watergrass,high,0.85
C223,KRN,35.72387562,-119.6399649,8/7/2019 18:33,JM,Complete,14,14A-2,,41605,Swamp Timothy,low,0.3
C223,KRN,35.72387562,-119.6399649,8/7/2019 18:33,JM,Complete,14,14A-2,,NA,Other cover,NA,0.7
C225,KRN,35.7233279,-119.6204281,8/6/2019 17:55,GG,Complete,4A,4A-5,,41605,Swamp Timothy,low,0.05
C225,KRN,35.7233279,-119.6204281,8/6/2019 17:55,GG,Complete,4A,4A-5,,41605,Swamp Timothy,medium,0.15
C225,KRN,35.7233279,-119.6204281,8/6/2019 17:55,GG,Complete,4A,4A-5,,41605,Swamp Timothy,high,0.8
C227,KRN,35.72500199,-119.6415752,8/7/2019 18:42,TB,NotFood,14,14A-1,Upland species and sunflowers. Very dry ,NA,Other cover,NA,1
C228,KRN,35.72512386,-119.6362656,8/7/2019 18:23,LD,NotFood,14,14A-2, Dry site. Sunflowers present. ,NA,Other cover,NA,1
C229,KRN,35.72462211,-119.6183842,8/6/2019 17:40,GG,Complete,4A,4A-5,,41605,Swamp Timothy,low,0.15
C229,KRN,35.72462211,-119.6183842,8/6/2019 17:40,GG,Complete,4A,4A-5,,41605,Swamp Timothy,high,0.25
C229,KRN,35.72462211,-119.6183842,8/6/2019 17:40,GG,Complete,4A,4A-5,,41605,Swamp Timothy,medium,0.6
C230,KRN,35.72495732,-119.6206907,8/6/2019 18:15,TB,Complete,4A,4A-2,,41605,Swamp Timothy,medium,0.15
C230,KRN,35.72495732,-119.6206907,8/6/2019 18:15,TB,Complete,4A,4A-2,,41605,Swamp Timothy,high,0.85
C231,KRN,35.72483622,-119.616386,8/6/2019 17:27,JM,Complete,4A,4A-5,,41605,Swamp Timothy,medium,0.3
C231,KRN,35.72483622,-119.616386,8/6/2019 17:27,JM,Complete,4A,4A-5,,41605,Swamp Timothy,high,0.7
C232,KRN,35.72478027,-119.6143992,8/6/2019 17:50,LD,Complete,4A,4A-7,,41605,Swamp Timothy,high,0.2
C232,KRN,35.72478027,-119.6143992,8/6/2019 17:50,LD,Complete,4A,4A-7,,41605,Swamp Timothy,medium,0.3
C232,KRN,35.72478027,-119.6143992,8/6/2019 17:50,LD,Complete,4A,4A-7,,41605,Swamp Timothy,low,0.5
C241,KRN,35.72630742,-119.6206337,8/6/2019 18:28,LD,Complete,4A,4A-2,,41605,Swamp Timothy,high,0.25
C241,KRN,35.72630742,-119.6206337,8/6/2019 18:28,LD,Complete,4A,4A-2,,41605,Swamp Timothy,medium,0.75
C244,KRN,35.72719919,-119.6428091,8/7/2019 19:26,LD,NotFood,14,14B-2,Upland species present. ,NA,Other cover,NA,1
C245,KRN,35.72707887,-119.6385041,8/7/2019 18:47,LD,Complete,14,14A-1,,NA,Other cover,NA,0.4
C245,KRN,35.72707887,-119.6385041,8/7/2019 18:47,LD,Complete,14,14A-1,,41605,Swamp Timothy,low,0.6
C246,KRN,35.72688469,-119.6219354,8/6/2019 18:44,TB,Complete,4A,4A-2,Very low water grass spread through the Timothy covering 70% of circle plot,41605,Swamp Timothy,low,0.1
C246,KRN,35.72688469,-119.6219354,8/6/2019 18:44,TB,Complete,4A,4A-2,Very low water grass spread through the Timothy covering 70% of circle plot,41605,Swamp Timothy,medium,0.3
C246,KRN,35.72688469,-119.6219354,8/6/2019 18:44,TB,Complete,4A,4A-2,Very low water grass spread through the Timothy covering 70% of circle plot,41605,Swamp Timothy,high,0.6
C248,KRN,35.72819408,-119.6493982,8/9/2019 13:35,JM,NotFood,14,14B-1,Upland species annual atraplex prickly lettuce,NA,Other cover,NA,1
C249,KRN,35.72747125,-119.6235683,8/6/2019 18:47,GG,Complete,4A,4A-1,,41605,Swamp Timothy,medium,0.15
C249,KRN,35.72747125,-119.6235683,8/6/2019 18:47,GG,Complete,4A,4A-1,,41605,Swamp Timothy,low,0.85
C250,KRN,35.72713577,-119.6116471,8/6/2019 17:23,Tb,Complete,4A,4A-7,,41605,Swamp Timothy,high,0.05
C250,KRN,35.72713577,-119.6116471,8/6/2019 17:23,Tb,Complete,4A,4A-7,,41605,Swamp Timothy,medium,0.15
C250,KRN,35.72713577,-119.6116471,8/6/2019 17:23,Tb,Complete,4A,4A-7,,NA,Other cover,NA,0.3
C250,KRN,35.72713577,-119.6116471,8/6/2019 17:23,Tb,Complete,4A,4A-7,,41605,Swamp Timothy,low,0.5
C252,KRN,35.72866949,-119.6470574,8/9/2019 13:42,GG,Complete,14,14B-1,Type 2 Timothy,41605,Swamp Timothy,low,0.35
C252,KRN,35.72866949,-119.6470574,8/9/2019 13:42,GG,Complete,14,14B-1,Type 2 Timothy,NA,Other cover,NA,0.65
C253,KRN,35.72856781,-119.6434147,8/7/2019 19:15,JM,Complete,14,14B-2,,41605,Swamp Timothy,low,0.45
C253,KRN,35.72856781,-119.6434147,8/7/2019 19:15,JM,Complete,14,14B-2,,NA,Other cover,NA,0.55
C255,KRN,35.7284012,-119.6374538,8/7/2019 18:55,JM,NotFood,14,14A-1,Upland species grasses,NA,Other cover,NA,1
C260,KRN,35.72874653,-119.6112473,8/6/2019 19:55,GG,Complete,4A,4A-6,,41605,Swamp Timothy,low,0.1
C260,KRN,35.72874653,-119.6112473,8/6/2019 19:55,GG,Complete,4A,4A-6,,41605,Swamp Timothy,medium,0.15
C260,KRN,35.72874653,-119.6112473,8/6/2019 19:55,GG,Complete,4A,4A-6,,NA,Other cover,NA,0.75
C263,KRN,35.7293519,-119.6135424,8/6/2019 19:36,GG,Complete,4A,4A-6,,41605,Swamp Timothy,low,0.45
C263,KRN,35.7293519,-119.6135424,8/6/2019 19:36,GG,Complete,4A,4A-6,,NA,Other cover,NA,0.55
C264,KRN,35.7302543,-119.6360497,8/7/2019 19:02,TB,NotFood,14,14B-2,Upland species and rabbit tail ,NA,Other cover,NA,1
C267,KRN,35.72976122,-119.6088834,8/6/2019 20:04,GG,Complete,4A,4A-6,,41605,Swamp Timothy,high,0.05
C267,KRN,35.72976122,-119.6088834,8/6/2019 20:04,GG,Complete,4A,4A-6,,41605,Swamp Timothy,medium,0.15
C267,KRN,35.72976122,-119.6088834,8/6/2019 20:04,GG,Complete,4A,4A-6,,41605,Swamp Timothy,low,0.8
C268,KRN,35.73113667,-119.6482801,8/9/2019 13:55,GG,Complete,14,14B-1,,41605,Swamp Timothy,medium,0.05
C268,KRN,35.73113667,-119.6482801,8/9/2019 13:55,GG,Complete,14,14B-1,,NA,Other cover,NA,0.45
C268,KRN,35.73113667,-119.6482801,8/9/2019 13:55,GG,Complete,14,14B-1,,41605,Swamp Timothy,low,0.5
C270,KRN,35.73039494,-119.621787,8/6/2019 18:33,GG,Complete,4A,4A-1,,41605,Swamp Timothy,high,0.05
C270,KRN,35.73039494,-119.621787,8/6/2019 18:33,GG,Complete,4A,4A-1,,41605,Swamp Timothy,medium,0.15
C270,KRN,35.73039494,-119.621787,8/6/2019 18:33,GG,Complete,4A,4A-1,,502210,Watergrass,low,0.8
C275,KRN,35.73105594,-119.6164542,8/6/2019 19:41,LD,Complete,4A,4A-3,,41605,Swamp Timothy,high,0.15
C275,KRN,35.73105594,-119.6164542,8/6/2019 19:41,LD,Complete,4A,4A-3,,NA,Other cover,NA,0.15
C275,KRN,35.73105594,-119.6164542,8/6/2019 19:41,LD,Complete,4A,4A-3,,41605,Swamp Timothy,medium,0.3
C275,KRN,35.73105594,-119.6164542,8/6/2019 19:41,LD,Complete,4A,4A-3,,41605,Swamp Timothy,low,0.4
C277,KRN,35.73226294,-119.6498907,8/9/2019 14:04,GG,NotFood,14,14C-2,,NA,Other cover,NA,1
C279,KRN,35.73162394,-119.6174248,8/6/2019 19:47,TB,Complete,4A,4A-3,,41605,Swamp Timothy,medium,0.05
C279,KRN,35.73162394,-119.6174248,8/6/2019 19:47,TB,Complete,4A,4A-3,,41605,Swamp Timothy,low,0.95
C280,KRN,35.73200574,-119.6213873,8/6/2019 18:21,GH,Complete,4A,4A-1,,41605,Swamp Timothy,low,0.15
C280,KRN,35.73200574,-119.6213873,8/6/2019 18:21,GH,Complete,4A,4A-1,,41605,Swamp Timothy,medium,0.25
C280,KRN,35.73200574,-119.6213873,8/6/2019 18:21,GH,Complete,4A,4A-1,,41605,Swamp Timothy,high,0.6
C281,KRN,35.73181937,-119.6147641,8/6/2019 19:31,TB,Complete,4A,4A-3,,NA,Other cover,NA,0.05
C281,KRN,35.73181937,-119.6147641,8/6/2019 19:31,TB,Complete,4A,4A-3,,41605,Swamp Timothy,medium,0.05
C281,KRN,35.73181937,-119.6147641,8/6/2019 19:31,TB,Complete,4A,4A-3,,41605,Swamp Timothy,low,0.9
C284,KRN,35.73325069,-119.6465336,8/9/2019 14:21,JM,NotFood,14,14C-2,,NA,Other cover,NA,1
C285,KRN,35.73314899,-119.6428906,8/9/2019 16:41,JM,NotFood,14,14D-1,,NA,Other cover,NA,1
C287,KRN,35.7325641,-119.6124116,8/7/2019 16:26,GG,Complete,5A,5A-7,,41605,Swamp Timothy,medium,0.3
C287,KRN,35.7325641,-119.6124116,8/7/2019 16:26,GG,Complete,5A,5A-7,,41605,Swamp Timothy,low,0.35
C287,KRN,35.7325641,-119.6124116,8/7/2019 16:26,GG,Complete,5A,5A-7,,41605,Swamp Timothy,high,0.35
C290,KRN,35.73438622,-119.6484754,8/9/2019 14:10,GG,Complete,14,14C-2,,NA,Other cover,NA,0.05
C290,KRN,35.73438622,-119.6484754,8/9/2019 14:10,GG,Complete,14,14C-2,,41605,Swamp Timothy,low,0.95
C291,KRN,35.73359792,-119.6203253,8/7/2019 15:08,GG,Complete,5A,5A-4,,41605,Swamp Timothy,medium,0.05
C291,KRN,35.73359792,-119.6203253,8/7/2019 15:08,GG,Complete,5A,5A-4,,41605,Swamp Timothy,low,0.95
C292,KRN,35.73445285,-119.641178,8/9/2019 15:24,GG,Complete,14,14D-1,,41605,Swamp Timothy,low,0.01
C292,KRN,35.73445285,-119.641178,8/9/2019 15:24,GG,Complete,14,14D-1,,NA,Other cover,NA,0.99
C293,KRN,35.73438804,-119.6388597,8/9/2019 15:25,GG,NotFood,14,14D-2,,NA,Other cover,NA,1
C297,KRN,35.7343614,-119.6186352,8/7/2019 14:59,GG,Complete,5A,5A-4,,41605,Swamp Timothy,low,0.45
C297,KRN,35.7343614,-119.6186352,8/7/2019 14:59,GG,Complete,5A,5A-4,,41605,Swamp Timothy,medium,0.55
C304,KRN,35.73620249,-119.6457465,8/9/2019 14:34,GG,Complete,14,14C-1,,41605,Swamp Timothy,low,0.05
C304,KRN,35.73620249,-119.6457465,8/9/2019 14:34,GG,Complete,14,14C-1,,NA,Other cover,NA,0.95
C305,KRN,35.73595259,-119.6368045,8/9/2019 15:25,GG,NotFood,14,14D-2,,NA,Other cover,NA,1
C306,KRN,35.7353016,-119.6136218,8/7/2019 16:16,GG,Complete,5A,5A-7,,41605,Swamp Timothy,medium,0.25
C306,KRN,35.7353016,-119.6136218,8/7/2019 16:16,GG,Complete,5A,5A-7,,41605,Swamp Timothy,low,0.75
C307,KRN,35.73573944,-119.6195716,8/7/2019 14:43,GG,Complete,5A,5A-4,,41605,Swamp Timothy,high,0.1
C307,KRN,35.73573944,-119.6195716,8/7/2019 14:43,GG,Complete,5A,5A-4,,41605,Swamp Timothy,low,0.3
C307,KRN,35.73573944,-119.6195716,8/7/2019 14:43,GG,Complete,5A,5A-4,,41605,Swamp Timothy,medium,0.6
C310,KRN,35.73605602,-119.6212161,8/7/2019 13:44,GG,Complete,5A,5A-1,,41605,Swamp Timothy,low,1
C311,KRN,35.73576695,-119.6109495,8/7/2019 16:04,GG,Complete,5A,5A-7,,41605,Swamp Timothy,medium,0.05
C311,KRN,35.73576695,-119.6109495,8/7/2019 16:04,GG,Complete,5A,5A-7,,41605,Swamp Timothy,low,0.95
C312,KRN,35.73712532,-119.6400709,8/9/2019 15:40,GG,Complete,14,14D-1,,41605,Swamp Timothy,low,0.15
C312,KRN,35.73712532,-119.6400709,8/9/2019 15:40,GG,Complete,14,14D-1,,NA,Other cover,NA,0.85
C313,KRN,35.73750639,-119.6440339,8/9/2019 14:43,JM,NotFood,14,14C-1,,NA,Other cover,NA,1
C314,KRN,35.73672631,-119.6162141,8/7/2019 14:22,GG,Complete,5A,5A-3,,NA,Other cover,NA,0.1
C314,KRN,35.73672631,-119.6162141,8/7/2019 14:22,GG,Complete,5A,5A-3,,41605,Swamp Timothy,low,0.9
C317,KRN,35.7370709,-119.6188521,8/7/2019 14:33,GG,Complete,5A,5A-3,,41605,Swamp Timothy,low,1
C318,KRN,35.7381943,-119.6493104,8/9/2019 14:58,JM,Complete,14,14C-1,,41605,Swamp Timothy,medium,0.1
C318,KRN,35.7381943,-119.6493104,8/9/2019 14:58,JM,Complete,14,14C-1,,NA,Other cover,NA,0.3
C318,KRN,35.7381943,-119.6493104,8/9/2019 14:58,JM,Complete,14,14C-1,,41605,Swamp Timothy,low,0.6
C319,KRN,35.73814057,-119.6377071,8/9/2019 15:54,JM,NotFood,14,14D-2,,NA,Other cover,NA,1
C320,KRN,35.7374244,-119.6122055,8/7/2019 15:51,GG,Complete,5A,5A-5,,41605,Swamp Timothy,medium,0.05
C320,KRN,35.7374244,-119.6122055,8/7/2019 15:51,GG,Complete,5A,5A-5,,41605,Swamp Timothy,low,0.95
C323,KRN,35.73837439,-119.617139,8/7/2019 14:15,GG,Complete,5A,5A-3,,41605,Swamp Timothy,medium,0.05
C323,KRN,35.73837439,-119.617139,8/7/2019 14:15,GG,Complete,5A,5A-3,,41605,Swamp Timothy,low,0.95
C324,KRN,35.73876552,-119.621433,8/7/2019 13:51,GG,Complete,5A,5A-1,,NA,Other cover,NA,0.1
C324,KRN,35.73876552,-119.621433,8/7/2019 13:51,GG,Complete,5A,5A-1,,41605,Swamp Timothy,low,0.9
C328,KRN,35.74004753,-119.6479062,8/9/2019 15:02,LD,NotFood,14,1.40E+00,Upland species present. ,NA,Other cover,NA,1
C330,KRN,35.73927715,-119.6108006,8/7/2019 13:38,LD,Complete,5B,5B-7,,41605,Swamp Timothy,low,0.1
C330,KRN,35.73927715,-119.6108006,8/7/2019 13:38,LD,Complete,5B,5B-7,,41605,Swamp Timothy,high,0.1
C330,KRN,35.73927715,-119.6108006,8/7/2019 13:38,LD,Complete,5B,5B-7,,41605,Swamp Timothy,medium,0.8
C331,KRN,35.73978971,-119.6194002,8/7/2019 14:03,GG,Complete,5A,5A-1,,41605,Swamp Timothy,low,1
C333,KRN,35.73964986,-119.6144323,8/7/2019 15:35,GG,Complete,5A,5A-5,,502210,Watergrass,low,0.15
C333,KRN,35.73964986,-119.6144323,8/7/2019 15:35,GG,Complete,5A,5A-5,,41605,Swamp Timothy,medium,0.4
C333,KRN,35.73964986,-119.6144323,8/7/2019 15:35,GG,Complete,5A,5A-5,,41605,Swamp Timothy,high,0.45
C337,KRN,35.74102596,-119.6442176,8/9/2019 15:10,LD,Complete,14,1.40E+00,,41605,Swamp Timothy,medium,0.2
C337,KRN,35.74102596,-119.6442176,8/9/2019 15:10,LD,Complete,14,1.40E+00,,NA,Other cover,NA,0.3
C337,KRN,35.74102596,-119.6442176,8/9/2019 15:10,LD,Complete,14,1.40E+00,,41605,Swamp Timothy,low,0.5
