GlobalID_Qdt,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,recordedBy,eventDate,quadratSize,managementAction,taxonID,vernacularName,stratum,eventRemarks,plantHeight,nSeedHeads,GlobalID_seed,measurementType,measurementValue
233,-119.6216009,35.72063962,KRN,4B,4B-1,JM,8/6/2019 16:20,30x30cm,Mowed,41605,Swamp Timothy,medium,,8,0,233_1,sh_length_mm,1.2
233,-119.6216009,35.72063962,KRN,4B,4B-1,JM,8/6/2019 16:20,30x30cm,Mowed,41605,Swamp Timothy,medium,,8,0,233_5,sh_length_mm,1.4
233,-119.6216009,35.72063962,KRN,4B,4B-1,JM,8/6/2019 16:20,30x30cm,Mowed,41605,Swamp Timothy,medium,,8,0,233_2,sh_length_mm,1.5
234,-119.6215638,35.72074524,KRN,4B,4B-1,JM,8/6/2019 16:25,15x15cm,Mowed,41605,Swamp Timothy,low,,16,122,234_4,sh_length_mm,1
234,-119.6215638,35.72074524,KRN,4B,4B-1,JM,8/6/2019 16:25,15x15cm,Mowed,41605,Swamp Timothy,low,,16,122,234_1,sh_length_mm,1.1
234,-119.6215638,35.72074524,KRN,4B,4B-1,JM,8/6/2019 16:25,15x15cm,Mowed,41605,Swamp Timothy,low,,16,122,234_3,sh_length_mm,1.3
234,-119.6215638,35.72074524,KRN,4B,4B-1,JM,8/6/2019 16:25,15x15cm,Mowed,41605,Swamp Timothy,low,,16,122,234_5,sh_length_mm,1.4
234,-119.6215638,35.72074524,KRN,4B,4B-1,JM,8/6/2019 16:25,15x15cm,Mowed,41605,Swamp Timothy,low,,16,122,234_2,sh_length_mm,2
235,-119.6237554,35.72206388,KRN,4B,4B-1,GG,8/6/2019 16:40,15x15cm,Mowed,41605,Swamp Timothy,low,,3.5,232,235_4,sh_length_mm,0.5
235,-119.6237554,35.72206388,KRN,4B,4B-1,GG,8/6/2019 16:40,15x15cm,Mowed,41605,Swamp Timothy,low,,3.5,232,235_3,sh_length_mm,0.6
235,-119.6237554,35.72206388,KRN,4B,4B-1,GG,8/6/2019 16:40,15x15cm,Mowed,41605,Swamp Timothy,low,,3.5,232,235_2,sh_length_mm,0.7
235,-119.6237554,35.72206388,KRN,4B,4B-1,GG,8/6/2019 16:40,15x15cm,Mowed,41605,Swamp Timothy,low,,3.5,232,235_5,sh_length_mm,0.7
235,-119.6237554,35.72206388,KRN,4B,4B-1,GG,8/6/2019 16:40,15x15cm,Mowed,41605,Swamp Timothy,low,,3.5,232,235_1,sh_length_mm,0.9
236,-119.6182508,35.7189534,KRN,4B,4B-2,TB,8/6/2019 16:46,5x5cm,None,,,,,4.5,21,236_4,sh_length_mm,0.9
236,-119.6182508,35.7189534,KRN,4B,4B-2,TB,8/6/2019 16:46,5x5cm,None,,,,,4.5,21,236_3,sh_length_mm,1.5
236,-119.6182508,35.7189534,KRN,4B,4B-2,TB,8/6/2019 16:46,5x5cm,None,,,,,4.5,21,236_2,sh_length_mm,1.6
236,-119.6182508,35.7189534,KRN,4B,4B-2,TB,8/6/2019 16:46,5x5cm,None,,,,,4.5,21,236_1,sh_length_mm,1.7
236,-119.6182508,35.7189534,KRN,4B,4B-2,TB,8/6/2019 16:46,5x5cm,None,,,,,4.5,21,236_5,sh_length_mm,1.8
237,-119.6236012,35.72206363,KRN,4B,4B-1,GG,8/6/2019 16:46,15x15cm,Mowed,41605,Swamp Timothy,low,,12,217,237_4,sh_length_mm,0.4
237,-119.6236012,35.72206363,KRN,4B,4B-1,GG,8/6/2019 16:46,15x15cm,Mowed,41605,Swamp Timothy,low,,12,217,237_1,sh_length_mm,0.6
237,-119.6236012,35.72206363,KRN,4B,4B-1,GG,8/6/2019 16:46,15x15cm,Mowed,41605,Swamp Timothy,low,,12,217,237_2,sh_length_mm,0.8
237,-119.6236012,35.72206363,KRN,4B,4B-1,GG,8/6/2019 16:46,15x15cm,Mowed,41605,Swamp Timothy,low,,12,217,237_3,sh_length_mm,1
237,-119.6236012,35.72206363,KRN,4B,4B-1,GG,8/6/2019 16:46,15x15cm,Mowed,41605,Swamp Timothy,low,,12,217,237_5,sh_length_mm,1.1
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_3,f2t_length_mm,2.9
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_4,sh_length_mm,3.4
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_1,sh_length_mm,3.8
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_3,sh_length_mm,4.2
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_5,sh_length_mm,4.8
238,-119.6174859,35.72185655,KRN,4B,4B-2,TB,8/6/2019 16:56,15x15cm,None,502210,Watergrass,high,"Flag to tip 1,3,4,5 were mowed",19,5,238_2,sh_length_mm,6.3
239,-119.624612,35.71995809,KRN,4B,4B-1,JM,8/6/2019 16:57,5x5cm,None,41605,Swamp Timothy,medium,,11,57,239_2,sh_length_mm,0.9
239,-119.624612,35.71995809,KRN,4B,4B-1,JM,8/6/2019 16:57,5x5cm,None,41605,Swamp Timothy,medium,,11,57,239_4,sh_length_mm,0.9
239,-119.624612,35.71995809,KRN,4B,4B-1,JM,8/6/2019 16:57,5x5cm,None,41605,Swamp Timothy,medium,,11,57,239_3,sh_length_mm,1.1
239,-119.624612,35.71995809,KRN,4B,4B-1,JM,8/6/2019 16:57,5x5cm,None,41605,Swamp Timothy,medium,,11,57,239_5,sh_length_mm,1.3
239,-119.624612,35.71995809,KRN,4B,4B-1,JM,8/6/2019 16:57,5x5cm,None,41605,Swamp Timothy,medium,,11,57,239_1,sh_length_mm,1.4
241,-119.6245513,35.7199754,KRN,4B,4B-1,JM,8/6/2019 17:01,5x5cm,Mowed,41605,Swamp Timothy,high,,15,30,241_1,sh_length_mm,1
241,-119.6245513,35.7199754,KRN,4B,4B-1,JM,8/6/2019 17:01,5x5cm,Mowed,41605,Swamp Timothy,high,,15,30,241_2,sh_length_mm,1.1
241,-119.6245513,35.7199754,KRN,4B,4B-1,JM,8/6/2019 17:01,5x5cm,Mowed,41605,Swamp Timothy,high,,15,30,241_3,sh_length_mm,1.3
241,-119.6245513,35.7199754,KRN,4B,4B-1,JM,8/6/2019 17:01,5x5cm,Mowed,41605,Swamp Timothy,high,,15,30,241_5,sh_length_mm,1.4
241,-119.6245513,35.7199754,KRN,4B,4B-1,JM,8/6/2019 17:01,5x5cm,Mowed,41605,Swamp Timothy,high,,15,30,241_4,sh_length_mm,1.7
243,-119.6116327,35.72715257,KRN,4A,4A-7,TB,8/6/2019 17:26,5x5cm,Mowed,,,,,9,55,243_1,sh_length_mm,0.7
243,-119.6116327,35.72715257,KRN,4A,4A-7,TB,8/6/2019 17:26,5x5cm,Mowed,,,,,9,55,243_3,sh_length_mm,1
243,-119.6116327,35.72715257,KRN,4A,4A-7,TB,8/6/2019 17:26,5x5cm,Mowed,,,,,9,55,243_5,sh_length_mm,1.2
243,-119.6116327,35.72715257,KRN,4A,4A-7,TB,8/6/2019 17:26,5x5cm,Mowed,,,,,9,55,243_2,sh_length_mm,1.3
243,-119.6116327,35.72715257,KRN,4A,4A-7,TB,8/6/2019 17:26,5x5cm,Mowed,,,,,9,55,243_4,sh_length_mm,1.3
244,-119.6164529,35.72481805,KRN,4A,4A-5,Jm,8/6/2019 17:29,5x5cm,None,41605,Swamp Timothy,high,,14,46,244_3,sh_length_mm,0.7
244,-119.6164529,35.72481805,KRN,4A,4A-5,Jm,8/6/2019 17:29,5x5cm,None,41605,Swamp Timothy,high,,14,46,244_5,sh_length_mm,0.8
244,-119.6164529,35.72481805,KRN,4A,4A-5,Jm,8/6/2019 17:29,5x5cm,None,41605,Swamp Timothy,high,,14,46,244_1,sh_length_mm,1
244,-119.6164529,35.72481805,KRN,4A,4A-5,Jm,8/6/2019 17:29,5x5cm,None,41605,Swamp Timothy,high,,14,46,244_2,sh_length_mm,1
244,-119.6164529,35.72481805,KRN,4A,4A-5,Jm,8/6/2019 17:29,5x5cm,None,41605,Swamp Timothy,high,,14,46,244_4,sh_length_mm,1.1
245,-119.6165284,35.72471742,KRN,4A,4A-5,JM,8/6/2019 17:33,5x5cm,None,41605,Swamp Timothy,medium,,5,63,245_4,sh_length_mm,0.8
245,-119.6165284,35.72471742,KRN,4A,4A-5,JM,8/6/2019 17:33,5x5cm,None,41605,Swamp Timothy,medium,,5,63,245_2,sh_length_mm,0.9
245,-119.6165284,35.72471742,KRN,4A,4A-5,JM,8/6/2019 17:33,5x5cm,None,41605,Swamp Timothy,medium,,5,63,245_3,sh_length_mm,0.9
245,-119.6165284,35.72471742,KRN,4A,4A-5,JM,8/6/2019 17:33,5x5cm,None,41605,Swamp Timothy,medium,,5,63,245_5,sh_length_mm,1
245,-119.6165284,35.72471742,KRN,4A,4A-5,JM,8/6/2019 17:33,5x5cm,None,41605,Swamp Timothy,medium,,5,63,245_1,sh_length_mm,1.3
246,-119.6116596,35.7271364,KRN,4A,4A-7,TB,8/6/2019 17:35,5x5cm,Mowed,41605,Swamp Timothy,medium,,13,18,246_1,sh_length_mm,0.9
246,-119.6116596,35.7271364,KRN,4A,4A-7,TB,8/6/2019 17:35,5x5cm,Mowed,41605,Swamp Timothy,medium,,13,18,246_2,sh_length_mm,1
246,-119.6116596,35.7271364,KRN,4A,4A-7,TB,8/6/2019 17:35,5x5cm,Mowed,41605,Swamp Timothy,medium,,13,18,246_5,sh_length_mm,1.5
246,-119.6116596,35.7271364,KRN,4A,4A-7,TB,8/6/2019 17:35,5x5cm,Mowed,41605,Swamp Timothy,medium,,13,18,246_3,sh_length_mm,1.6
246,-119.6116596,35.7271364,KRN,4A,4A-7,TB,8/6/2019 17:35,5x5cm,Mowed,41605,Swamp Timothy,medium,,13,18,246_4,sh_length_mm,1.6
247,-119.6183797,35.7245906,KRN,4A,4A-5,JM,8/6/2019 17:48,30x30cm,None,41605,Swamp Timothy,medium,,7.5,71,247_4,sh_length_mm,0.6
247,-119.6183797,35.7245906,KRN,4A,4A-5,JM,8/6/2019 17:48,30x30cm,None,41605,Swamp Timothy,medium,,7.5,71,247_3,sh_length_mm,0.9
247,-119.6183797,35.7245906,KRN,4A,4A-5,JM,8/6/2019 17:48,30x30cm,None,41605,Swamp Timothy,medium,,7.5,71,247_5,sh_length_mm,1
247,-119.6183797,35.7245906,KRN,4A,4A-5,JM,8/6/2019 17:48,30x30cm,None,41605,Swamp Timothy,medium,,7.5,71,247_1,sh_length_mm,1.1
247,-119.6183797,35.7245906,KRN,4A,4A-5,JM,8/6/2019 17:48,30x30cm,None,41605,Swamp Timothy,medium,,7.5,71,247_2,sh_length_mm,1.1
248,-119.6183792,35.72457954,KRN,4A,4A-5,JM,8/6/2019 17:50,30x30cm,None,41605,Swamp Timothy,high,,16,48,248_5,sh_length_mm,0.8
248,-119.6183792,35.72457954,KRN,4A,4A-5,JM,8/6/2019 17:50,30x30cm,None,41605,Swamp Timothy,high,,16,48,248_1,sh_length_mm,1
248,-119.6183792,35.72457954,KRN,4A,4A-5,JM,8/6/2019 17:50,30x30cm,None,41605,Swamp Timothy,high,,16,48,248_3,sh_length_mm,1.1
248,-119.6183792,35.72457954,KRN,4A,4A-5,JM,8/6/2019 17:50,30x30cm,None,41605,Swamp Timothy,high,,16,48,248_4,sh_length_mm,1.1
248,-119.6183792,35.72457954,KRN,4A,4A-5,JM,8/6/2019 17:50,30x30cm,None,41605,Swamp Timothy,high,,16,48,248_2,sh_length_mm,1.4
249,-119.6144221,35.72476218,KRN,4A,4A-7,TB,8/6/2019 17:53,5x5cm,Mowed,,,,,9.5,10,249_2,sh_length_mm,0.6
249,-119.6144221,35.72476218,KRN,4A,4A-7,TB,8/6/2019 17:53,5x5cm,Mowed,,,,,9.5,10,249_4,sh_length_mm,1
249,-119.6144221,35.72476218,KRN,4A,4A-7,TB,8/6/2019 17:53,5x5cm,Mowed,,,,,9.5,10,249_5,sh_length_mm,1
249,-119.6144221,35.72476218,KRN,4A,4A-7,TB,8/6/2019 17:53,5x5cm,Mowed,,,,,9.5,10,249_1,sh_length_mm,1.1
249,-119.6144221,35.72476218,KRN,4A,4A-7,TB,8/6/2019 17:53,5x5cm,Mowed,,,,,9.5,10,249_3,sh_length_mm,1.1
250,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,250_4,sh_length_mm,0.7
250,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,250_3,sh_length_mm,0.9
250,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,250_5,sh_length_mm,0.9
250,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,250_1,sh_length_mm,1
250,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,250_2,sh_length_mm,1
251,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,251_4,sh_length_mm,0.7
251,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,251_3,sh_length_mm,0.9
251,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,251_5,sh_length_mm,0.9
251,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,251_1,sh_length_mm,1
251,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,251_2,sh_length_mm,1
252,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,252_4,sh_length_mm,0.7
252,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,252_3,sh_length_mm,0.9
252,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,252_5,sh_length_mm,0.9
252,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,252_1,sh_length_mm,1
252,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,252_2,sh_length_mm,1
253,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,253_4,sh_length_mm,0.7
253,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,253_3,sh_length_mm,0.9
253,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,253_5,sh_length_mm,0.9
253,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,253_1,sh_length_mm,1
253,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,253_2,sh_length_mm,1
254,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,254_4,sh_length_mm,0.7
254,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,254_3,sh_length_mm,0.9
254,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,254_5,sh_length_mm,0.9
254,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,254_1,sh_length_mm,1
254,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,254_2,sh_length_mm,1
255,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,255_4,sh_length_mm,0.7
255,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,255_3,sh_length_mm,0.9
255,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,255_5,sh_length_mm,0.9
255,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,255_1,sh_length_mm,1
255,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,255_2,sh_length_mm,1
256,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,256_4,sh_length_mm,0.7
256,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,256_3,sh_length_mm,0.9
256,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,256_5,sh_length_mm,0.9
256,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,256_1,sh_length_mm,1
256,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,256_2,sh_length_mm,1
257,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,257_4,sh_length_mm,0.7
257,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,257_3,sh_length_mm,0.9
257,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,257_5,sh_length_mm,0.9
257,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,257_1,sh_length_mm,1
257,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,257_2,sh_length_mm,1
258,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,258_4,sh_length_mm,0.7
258,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,258_3,sh_length_mm,0.9
258,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,258_5,sh_length_mm,0.9
258,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,258_1,sh_length_mm,1
258,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,258_2,sh_length_mm,1
259,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,259_4,sh_length_mm,0.7
259,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,259_3,sh_length_mm,0.9
259,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,259_5,sh_length_mm,0.9
259,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,259_1,sh_length_mm,1
259,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,259_2,sh_length_mm,1
260,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,260_4,sh_length_mm,0.7
260,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,260_3,sh_length_mm,0.9
260,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,260_5,sh_length_mm,0.9
260,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,260_1,sh_length_mm,1
260,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,260_2,sh_length_mm,1
261,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,261_4,sh_length_mm,0.7
261,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,261_3,sh_length_mm,0.9
261,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,261_5,sh_length_mm,0.9
261,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,261_1,sh_length_mm,1
261,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,261_2,sh_length_mm,1
262,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,262_4,sh_length_mm,0.7
262,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,262_3,sh_length_mm,0.9
262,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,262_5,sh_length_mm,0.9
262,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,262_1,sh_length_mm,1
262,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,262_2,sh_length_mm,1
263,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,263_4,sh_length_mm,0.7
263,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,263_3,sh_length_mm,0.9
263,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,263_5,sh_length_mm,0.9
263,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,263_1,sh_length_mm,1
263,-119.6143945,35.72478783,KRN,4A,4A-7,LD,8/6/2019 17:57,5x5cm,None,41605,Swamp Timothy,medium,,3,42,263_2,sh_length_mm,1
264,-119.6205796,35.7233197,KRN,4A,4A-5,JM,8/6/2019 18:02,5x5cm,None,41605,Swamp Timothy,high,,10,123,264_3,sh_length_mm,0.6
264,-119.6205796,35.7233197,KRN,4A,4A-5,JM,8/6/2019 18:02,5x5cm,None,41605,Swamp Timothy,high,,10,123,264_1,sh_length_mm,0.9
264,-119.6205796,35.7233197,KRN,4A,4A-5,JM,8/6/2019 18:02,5x5cm,None,41605,Swamp Timothy,high,,10,123,264_5,sh_length_mm,0.9
264,-119.6205796,35.7233197,KRN,4A,4A-5,JM,8/6/2019 18:02,5x5cm,None,41605,Swamp Timothy,high,,10,123,264_4,sh_length_mm,1
264,-119.6205796,35.7233197,KRN,4A,4A-5,JM,8/6/2019 18:02,5x5cm,None,41605,Swamp Timothy,high,,10,123,264_2,sh_length_mm,1.5
265,-119.6205645,35.7233163,KRN,4A,4A-5,GG,8/6/2019 18:04,5x5cm,Mowed,41605,Swamp Timothy,medium,,8,57,265_1,sh_length_mm,0.9
265,-119.6205645,35.7233163,KRN,4A,4A-5,GG,8/6/2019 18:04,5x5cm,Mowed,41605,Swamp Timothy,medium,,8,57,265_4,sh_length_mm,0.9
265,-119.6205645,35.7233163,KRN,4A,4A-5,GG,8/6/2019 18:04,5x5cm,Mowed,41605,Swamp Timothy,medium,,8,57,265_2,sh_length_mm,1
265,-119.6205645,35.7233163,KRN,4A,4A-5,GG,8/6/2019 18:04,5x5cm,Mowed,41605,Swamp Timothy,medium,,8,57,265_3,sh_length_mm,1.2
265,-119.6205645,35.7233163,KRN,4A,4A-5,GG,8/6/2019 18:04,5x5cm,Mowed,41605,Swamp Timothy,medium,,8,57,265_5,sh_length_mm,1.3
266,-119.6206912,35.72490652,KRN,4A,4A-2,TB,8/6/2019 18:19,5x5cm,None,,,,,15.5,44,266_4,sh_length_mm,1.1
266,-119.6206912,35.72490652,KRN,4A,4A-2,TB,8/6/2019 18:19,5x5cm,None,,,,,15.5,44,266_1,sh_length_mm,1.3
266,-119.6206912,35.72490652,KRN,4A,4A-2,TB,8/6/2019 18:19,5x5cm,None,,,,,15.5,44,266_5,sh_length_mm,1.3
266,-119.6206912,35.72490652,KRN,4A,4A-2,TB,8/6/2019 18:19,5x5cm,None,,,,,15.5,44,266_3,sh_length_mm,1.6
266,-119.6206912,35.72490652,KRN,4A,4A-2,TB,8/6/2019 18:19,5x5cm,None,,,,,15.5,44,266_2,sh_length_mm,1.7
267,-119.6206751,35.72490543,KRN,4A,4A-2,TB,8/6/2019 18:23,5x5cm,None,,,,,11,40,267_2,sh_length_mm,1
267,-119.6206751,35.72490543,KRN,4A,4A-2,TB,8/6/2019 18:23,5x5cm,None,,,,,11,40,267_5,sh_length_mm,1
267,-119.6206751,35.72490543,KRN,4A,4A-2,TB,8/6/2019 18:23,5x5cm,None,,,,,11,40,267_1,sh_length_mm,1.1
267,-119.6206751,35.72490543,KRN,4A,4A-2,TB,8/6/2019 18:23,5x5cm,None,,,,,11,40,267_4,sh_length_mm,1.7
267,-119.6206751,35.72490543,KRN,4A,4A-2,TB,8/6/2019 18:23,5x5cm,None,,,,,11,40,267_3,sh_length_mm,2
268,-119.6213945,35.73202464,KRN,4A,4A-1,JM,8/6/2019 18:25,5x5cm,None,41605,Swamp Timothy,medium,,19,99,268_1,sh_length_mm,0.8
