GlobalID,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,recordedBy,eventDate,plotStatus,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
{2C2ADDB7-87A7-45E2-955F-849E9DEB6997},35.91955782,-119.3964086,PIX,3A,,Rebeca,8/2/2021 16:33,Complete,,41605,Swamp Timothy,low,0.95
{2C2ADDB7-87A7-45E2-955F-849E9DEB6997},35.91955782,-119.3964086,PIX,3A,,Rebeca,8/2/2021 16:33,Complete,,NA,Other cover,NA,0.05
{93CA3D59-FA95-4DCC-BD30-EB8AC6A7085A},35.92017747,-119.399039,PIX,2,,Rebeca,8/2/2021 16:49,Complete,,41605,Swamp Timothy,low,0.35
{93CA3D59-FA95-4DCC-BD30-EB8AC6A7085A},35.92017747,-119.399039,PIX,2,,Rebeca,8/2/2021 16:49,Complete,,502210,Watergrass,medium,0.1
{93CA3D59-FA95-4DCC-BD30-EB8AC6A7085A},35.92017747,-119.399039,PIX,2,,Rebeca,8/2/2021 16:49,Complete,,NA,Other cover,NA,0.55
{BB343C19-42E4-4059-9D98-5E3DD3D25D6F},35.91613883,-119.3905824,PIX,3,,KH ,8/2/2021 17:05,Complete,,41605,Swamp Timothy,low,0.8
{BB343C19-42E4-4059-9D98-5E3DD3D25D6F},35.91613883,-119.3905824,PIX,3,,KH ,8/2/2021 17:05,Complete,,502210,Watergrass,low,0.15
{BB343C19-42E4-4059-9D98-5E3DD3D25D6F},35.91613883,-119.3905824,PIX,3,,KH ,8/2/2021 17:05,Complete,,NA,Other cover,NA,0.2
{2F9B95AF-6C55-4A03-8829-B6F592CD8CAA},35.91807837,-119.3921557,PIX,3A,,KH ,8/2/2021 17:20,Complete,,41605,Swamp Timothy,low,0.9
{2F9B95AF-6C55-4A03-8829-B6F592CD8CAA},35.91807837,-119.3921557,PIX,3A,,KH ,8/2/2021 17:20,Complete,,41605,Swamp Timothy,medium,0.05
{2F9B95AF-6C55-4A03-8829-B6F592CD8CAA},35.91807837,-119.3921557,PIX,3A,,KH ,8/2/2021 17:20,Complete,,502210,Watergrass,low,0.5
{2F9B95AF-6C55-4A03-8829-B6F592CD8CAA},35.91807837,-119.3921557,PIX,3A,,KH ,8/2/2021 17:20,Complete,,NA,Other cover,NA,0.025
{9C3A03D4-48B0-4639-95E7-A5043B9A9E28},35.91539889,-119.3929421,PIX,3,,KH,8/2/2021 17:39,Complete,,41605,Swamp Timothy,low,0.8
{9C3A03D4-48B0-4639-95E7-A5043B9A9E28},35.91539889,-119.3929421,PIX,3,,KH,8/2/2021 17:39,Complete,,NA,Other cover,NA,0.2
{1CC50E2F-17EE-4654-BF60-52C3CCD82278},35.91800794,-119.3988051,PIX,2,,Rebeca,8/2/2021 18:01,Complete,,41605,Swamp Timothy,low,0.8
{1CC50E2F-17EE-4654-BF60-52C3CCD82278},35.91800794,-119.3988051,PIX,2,,Rebeca,8/2/2021 18:01,Complete,,NA,Other cover,NA,0.2
{DF67A98B-44BA-4512-80A0-6AE1FF18E75F},35.9151988,-119.3952773,PIX,2,,Rebeca,8/2/2021 18:13,Complete,,41605,Swamp Timothy,low,0.4
{DF67A98B-44BA-4512-80A0-6AE1FF18E75F},35.9151988,-119.3952773,PIX,2,,Rebeca,8/2/2021 18:13,Complete,,502210,Watergrass,high,0.4
{DF67A98B-44BA-4512-80A0-6AE1FF18E75F},35.9151988,-119.3952773,PIX,2,,Rebeca,8/2/2021 18:13,Complete,,NA,Other cover,NA,0.1
{2BB87D56-ADFB-455E-BF47-36681378DCC9},35.91530847,-119.3989276,PIX,2A,,KH,8/2/2021 18:28,NoFoodVisible,,NA,Other cover,NA,1
{4A9B6772-8EC0-411A-AEF8-2DAA664731ED},35.91832771,-119.4004522,PIX,2A,,Rebeca,8/2/2021 18:38,Complete,,41605,Swamp Timothy,low,0.01
{4A9B6772-8EC0-411A-AEF8-2DAA664731ED},35.91832771,-119.4004522,PIX,2A,,Rebeca,8/2/2021 18:38,Complete,,NA,Other cover,NA,1
{FDF27D5B-D6F4-4902-9098-39BE56D9E71F},35.91807768,-119.4011281,PIX,2A,,Rebeca,8/2/2021 18:43,Complete,,41605,Swamp Timothy,low,0.2
{FDF27D5B-D6F4-4902-9098-39BE56D9E71F},35.91807768,-119.4011281,PIX,2A,,Rebeca,8/2/2021 18:43,Complete,,502210,Watergrass,low,0.1
{FDF27D5B-D6F4-4902-9098-39BE56D9E71F},35.91807768,-119.4011281,PIX,2A,,Rebeca,8/2/2021 18:43,Complete,,NA,Other cover,NA,0.7
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,low,0.2
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,medium,0.8
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,low,0.85
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,medium,0.1
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,low,0.95
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,medium,0.1
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,41605,Swamp Timothy,low,0.85
{D130FDE6-09E1-4350-BECF-35847D3F4A96},35.7502917,-119.6083433,KRN,6A,6A-3,Rebeca,8/4/2021 15:30,Complete,,NA,Other cover,NA,0.05
{41108219-84FC-41EA-9AD8-5513488A3064},35.74904322,-119.6024271,KRN,6A,6A-5,Rebeca,8/4/2021 15:52,Complete,,41605,Swamp Timothy,medium,0.1
{41108219-84FC-41EA-9AD8-5513488A3064},35.74904322,-119.6024271,KRN,6A,6A-5,Rebeca,8/4/2021 15:52,Complete,,41605,Swamp Timothy,low,0.5
{41108219-84FC-41EA-9AD8-5513488A3064},35.74904322,-119.6024271,KRN,6A,6A-5,Rebeca,8/4/2021 15:52,Complete,,NA,Other cover,NA,0.4
{018CD585-359E-4528-9C38-73695A370AC1},35.72964992,-119.6145244,KRN,4A,4A-6,Rebeca,8/4/2021 16:24,NoFoodVisible,,NA,Other cover,NA,1
{A2610E36-1B07-462B-AA13-25B6418C4A99},35.73008728,-119.6108589,KRN,4A,4A-6,Rebeca,8/4/2021 16:34,Complete,,41605,Swamp Timothy,medium,0.025
{A2610E36-1B07-462B-AA13-25B6418C4A99},35.73008728,-119.6108589,KRN,4A,4A-6,Rebeca,8/4/2021 16:34,Complete,,41605,Swamp Timothy,low,0.3
{A2610E36-1B07-462B-AA13-25B6418C4A99},35.73008728,-119.6108589,KRN,4A,4A-6,Rebeca,8/4/2021 16:34,Complete,,NA,Other cover,NA,0.7
{1F234739-C011-4636-A059-D2D7428AA4EF},35.73359792,-119.6203253,KRN,5A,5A-4,Rebeca,8/4/2021 16:57,Complete,,41605,Swamp Timothy,low,0.7
{1F234739-C011-4636-A059-D2D7428AA4EF},35.73359792,-119.6203253,KRN,5A,5A-4,Rebeca,8/4/2021 16:57,Complete,,41605,Swamp Timothy,medium,0.01
{1F234739-C011-4636-A059-D2D7428AA4EF},35.73359792,-119.6203253,KRN,5A,5A-4,Rebeca,8/4/2021 16:57,Complete,,NA,Other cover,NA,0.3
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,41605,Swamp Timothy,high,0.1
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,41605,Swamp Timothy,medium,0.1
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,41605,Swamp Timothy,low,0.5
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,41605,Swamp Timothy,low,0.6
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,41605,Swamp Timothy,medium,0.15
{ED3513F3-3F21-481D-818F-B0130115BC83},35.7343614,-119.6186352,KRN,5A,5A-4,Rebeca,8/4/2021 17:14,Complete,,NA,Other cover,NA,0.25
{29BC8164-5903-4A20-9C67-6B2281BE3C25},35.73573944,-119.6195716,KRN,5A,5A-4,Rebeca,8/4/2021 17:38,Complete,,41605,Swamp Timothy,low,0.45
{29BC8164-5903-4A20-9C67-6B2281BE3C25},35.73573944,-119.6195716,KRN,5A,5A-4,Rebeca,8/4/2021 17:38,Complete,,41605,Swamp Timothy,medium,0.1
{29BC8164-5903-4A20-9C67-6B2281BE3C25},35.73573944,-119.6195716,KRN,5A,5A-4,Rebeca,8/4/2021 17:38,Complete,,41605,Swamp Timothy,low,0.55
{29BC8164-5903-4A20-9C67-6B2281BE3C25},35.73573944,-119.6195716,KRN,5A,5A-4,Rebeca,8/4/2021 17:38,Complete,,41605,Swamp Timothy,low,0.55
{29BC8164-5903-4A20-9C67-6B2281BE3C25},35.73573944,-119.6195716,KRN,5A,5A-4,Rebeca,8/4/2021 17:38,Complete,,NA,Other cover,NA,0.45
{F4F2CAE6-2E2F-4667-8922-CEE10A912BF4},38.35969393,-121.492831,SLW,HQ-7,27a,RLK,8/12/2021 14:35,Complete,,502210,Watergrass,low,0.05
{F4F2CAE6-2E2F-4667-8922-CEE10A912BF4},38.35969393,-121.492831,SLW,HQ-7,27a,RLK,8/12/2021 14:35,Complete,,823756,Smartweed,medium,0.15
{F4F2CAE6-2E2F-4667-8922-CEE10A912BF4},38.35969393,-121.492831,SLW,HQ-7,27a,RLK,8/12/2021 14:35,Complete,,NA,Other cover,NA,0.8
{572DD816-57FD-4F4C-8EC2-A1CDB751292F},38.35810314,-121.4952674,SLW,HQ-7,27a,Rebeca,8/12/2021 15:43,Complete,,502210,Watergrass,low,0.05
{572DD816-57FD-4F4C-8EC2-A1CDB751292F},38.35810314,-121.4952674,SLW,HQ-7,27a,Rebeca,8/12/2021 15:43,Complete,,NA,Other cover,NA,0.95
{71478ACD-5F03-4835-B8D9-522970EA3798},38.35892718,-121.4962804,SLW,HQ-7,27a,Rebeca,8/12/2021 16:12,Complete,,502210,Watergrass,medium,0.35
{71478ACD-5F03-4835-B8D9-522970EA3798},38.35892718,-121.4962804,SLW,HQ-7,27a,Rebeca,8/12/2021 16:12,Complete,,823756,Smartweed,low,0.01
{71478ACD-5F03-4835-B8D9-522970EA3798},38.35892718,-121.4962804,SLW,HQ-7,27a,Rebeca,8/12/2021 16:12,Complete,,NA,Other cover,NA,0.65
{DBECECD6-E2D6-4B3E-96B3-754EDFA420E0},38.34776918,-121.5036156,SLW,LIC,57,Rebeca,8/12/2021 17:03,Complete,,41605,Swamp Timothy,low,0.9
{DBECECD6-E2D6-4B3E-96B3-754EDFA420E0},38.34776918,-121.5036156,SLW,LIC,57,Rebeca,8/12/2021 17:03,Complete,,NA,Other cover,NA,0.1
{DD4C3E6E-6039-44F3-9324-952803C2D34B},38.34761511,-121.499604,SLW,LIC,57,Rebeca,8/12/2021 17:43,NoFoodVisible,,NA,Other cover,NA,1
{F6301BAF-D336-4BC3-B9F2-639220E797C8},38.34875323,-121.5040435,SLW,LIC,57,MJF,8/12/2021 17:45,Complete,,41605,Swamp Timothy,low,0.3
{F6301BAF-D336-4BC3-B9F2-639220E797C8},38.34875323,-121.5040435,SLW,LIC,57,MJF,8/12/2021 17:45,Complete,,NA,Other cover,NA,0.7
{E5C97727-FAFB-49A0-9091-F02F2C087056},38.34817322,-121.5009657,SLW,LIC,57,Rebeca,8/12/2021 17:54,NoFoodVisible,,NA,Other cover,NA,1
{5DEE37CD-291A-46FA-9646-816745E07994},38.3494352,-121.5006883,SLW,LIC,57,Rebeca,8/12/2021 18:00,Complete,,41605,Swamp Timothy,low,0.5
{5DEE37CD-291A-46FA-9646-816745E07994},38.3494352,-121.5006883,SLW,LIC,57,Rebeca,8/12/2021 18:00,Complete,,NA,Other cover,NA,0.5
{7D60CCC6-64C6-4814-87E8-C0EE469F3CC0},38.41913677,-121.4902219,SLW,Lewis 6,22,Rebeca,8/12/2021 19:17,Complete,,41605,Swamp Timothy,low,0.1
{7D60CCC6-64C6-4814-87E8-C0EE469F3CC0},38.41913677,-121.4902219,SLW,Lewis 6,22,Rebeca,8/12/2021 19:17,Complete,,41605,Swamp Timothy,medium,0.01
{7D60CCC6-64C6-4814-87E8-C0EE469F3CC0},38.41913677,-121.4902219,SLW,Lewis 6,22,Rebeca,8/12/2021 19:17,Complete,,823756,Smartweed,low,0.1
{7D60CCC6-64C6-4814-87E8-C0EE469F3CC0},38.41913677,-121.4902219,SLW,Lewis 6,22,Rebeca,8/12/2021 19:17,Complete,,NA,Other cover,NA,0.8
{8F5FC7E2-A868-4457-8E0A-FE7910E69C81},38.4194159,-121.4909034,SLW,Lewis 6,22,CK,8/12/2021 19:37,Complete,,41605,Swamp Timothy,medium,0.05
{8F5FC7E2-A868-4457-8E0A-FE7910E69C81},38.4194159,-121.4909034,SLW,Lewis 6,22,CK,8/12/2021 19:37,Complete,,502210,Watergrass,low,0.025
{8F5FC7E2-A868-4457-8E0A-FE7910E69C81},38.4194159,-121.4909034,SLW,Lewis 6,22,CK,8/12/2021 19:37,Complete,,823756,Smartweed,medium,0.2
{8F5FC7E2-A868-4457-8E0A-FE7910E69C81},38.4194159,-121.4909034,SLW,Lewis 6,22,CK,8/12/2021 19:37,Complete,,NA,Other cover,NA,0.65
{C6384976-47A1-4ADD-9864-9BA880AD31B0},38.4186095,-121.4912638,SLW,Lewis 6,22,CK,8/12/2021 19:46,Complete,,41605,Swamp Timothy,medium,0.3
{C6384976-47A1-4ADD-9864-9BA880AD31B0},38.4186095,-121.4912638,SLW,Lewis 6,22,CK,8/12/2021 19:46,Complete,,502210,Watergrass,low,0.1
{C6384976-47A1-4ADD-9864-9BA880AD31B0},38.4186095,-121.4912638,SLW,Lewis 6,22,CK,8/12/2021 19:46,Complete,,502210,Watergrass,medium,0.3
{C6384976-47A1-4ADD-9864-9BA880AD31B0},38.4186095,-121.4912638,SLW,Lewis 6,22,CK,8/12/2021 19:46,Complete,,823756,Smartweed,low,0.1
{C6384976-47A1-4ADD-9864-9BA880AD31B0},38.4186095,-121.4912638,SLW,Lewis 6,22,CK,8/12/2021 19:46,Complete,,NA,Other cover,NA,0.2
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,41605,Swamp Timothy,low,0.025
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,41605,Swamp Timothy,medium,0.1
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,41605,Swamp Timothy,high,0.1
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,502210,Watergrass,medium,0.15
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,502210,Watergrass,high,0.05
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,823756,Smartweed,low,0.2
{375FA59C-B170-471D-A1DB-7F0CBCD67444},38.4161903,-121.492345,SLW,Lewis 6,22,CK,8/12/2021 20:17,Complete,,NA,Other cover,NA,0.45
{E4B83B0B-3DA6-4032-9976-25DA61C3DF94},38.41726256,-121.4916355,SLW,Lewis 6,22,Rebeca,8/12/2021 20:46,Complete,,41605,Swamp Timothy,low,0.15
{E4B83B0B-3DA6-4032-9976-25DA61C3DF94},38.41726256,-121.4916355,SLW,Lewis 6,22,Rebeca,8/12/2021 20:46,Complete,,502210,Watergrass,low,0.025
{E4B83B0B-3DA6-4032-9976-25DA61C3DF94},38.41726256,-121.4916355,SLW,Lewis 6,22,Rebeca,8/12/2021 20:46,Complete,,823756,Smartweed,low,0.025
{E4B83B0B-3DA6-4032-9976-25DA61C3DF94},38.41726256,-121.4916355,SLW,Lewis 6,22,Rebeca,8/12/2021 20:46,Complete,,NA,Other cover,NA,0.8
{BF024C3C-ABF6-41E9-8A7B-609D708C75D5},38.41805568,-121.4902444,SLW,Lewis 6,22,MJF ,8/12/2021 20:57,Complete,,41605,Swamp Timothy,low,0.5
{BF024C3C-ABF6-41E9-8A7B-609D708C75D5},38.41805568,-121.4902444,SLW,Lewis 6,22,MJF ,8/12/2021 20:57,Complete,,502210,Watergrass,low,0.01
{BF024C3C-ABF6-41E9-8A7B-609D708C75D5},38.41805568,-121.4902444,SLW,Lewis 6,22,MJF ,8/12/2021 20:57,Complete,,823756,Smartweed,low,0.01
{BF024C3C-ABF6-41E9-8A7B-609D708C75D5},38.41805568,-121.4902444,SLW,Lewis 6,22,MJF ,8/12/2021 20:57,Complete,,NA,Other cover,NA,0.5
{54A70741-C55D-4D5D-9709-7032985AF7C7},38.41642961,-121.4899347,SLW,Lewis 6,22,Rebeca,8/12/2021 21:09,Complete,,41605,Swamp Timothy,low,0.3
{54A70741-C55D-4D5D-9709-7032985AF7C7},38.41642961,-121.4899347,SLW,Lewis 6,22,Rebeca,8/12/2021 21:09,Complete,,41605,Swamp Timothy,medium,0.2
{54A70741-C55D-4D5D-9709-7032985AF7C7},38.41642961,-121.4899347,SLW,Lewis 6,22,Rebeca,8/12/2021 21:09,Complete,,502210,Watergrass,low,0.01
{54A70741-C55D-4D5D-9709-7032985AF7C7},38.41642961,-121.4899347,SLW,Lewis 6,22,Rebeca,8/12/2021 21:09,Complete,,823756,Smartweed,low,0.01
{54A70741-C55D-4D5D-9709-7032985AF7C7},38.41642961,-121.4899347,SLW,Lewis 6,22,Rebeca,8/12/2021 21:09,Complete,,NA,Other cover,NA,0.5
{B02B5722-897B-4C8D-B322-C3FFFE8F8E15},38.43139185,-121.4971843,SLW,Beach Lake 3,,RLK,8/16/2021 14:07,Complete,,41605,Swamp Timothy,low,0.6
{B02B5722-897B-4C8D-B322-C3FFFE8F8E15},38.43139185,-121.4971843,SLW,Beach Lake 3,,RLK,8/16/2021 14:07,Complete,,NA,Other cover,NA,0.4
{B1626237-C044-49C5-9F25-4EE2FF40729F},38.43164889,-121.4961478,SLW,Beach Lake 3,,RLK,8/16/2021 14:14,Complete,,41605,Swamp Timothy,low,0.55
{B1626237-C044-49C5-9F25-4EE2FF40729F},38.43164889,-121.4961478,SLW,Beach Lake 3,,RLK,8/16/2021 14:14,Complete,,NA,Other cover,NA,0.45
{E26D63AD-BFEA-42BC-918D-8AD74AE772D5},38.43136538,-121.4951227,SLW,Beach Lake 3,,RLK,8/16/2021 14:20,Complete,"Refuge staff indicate this unit has a lot of potential seed growth when flooding will occur, currently a lot of underdeveloped seed.",41605,Swamp Timothy,low,0.35
{E26D63AD-BFEA-42BC-918D-8AD74AE772D5},38.43136538,-121.4951227,SLW,Beach Lake 3,,RLK,8/16/2021 14:20,Complete,"Refuge staff indicate this unit has a lot of potential seed growth when flooding will occur, currently a lot of underdeveloped seed.",41605,Swamp Timothy,medium,0.05
{E26D63AD-BFEA-42BC-918D-8AD74AE772D5},38.43136538,-121.4951227,SLW,Beach Lake 3,,RLK,8/16/2021 14:20,Complete,"Refuge staff indicate this unit has a lot of potential seed growth when flooding will occur, currently a lot of underdeveloped seed.",NA,Other cover,NA,0.6
{9A47582D-5CE3-42C2-8395-0A4F5D62CBD9},38.43216738,-121.4944186,SLW,Beach Lake 3,,RLK,8/16/2021 14:28,Complete,,41605,Swamp Timothy,low,0.55
{9A47582D-5CE3-42C2-8395-0A4F5D62CBD9},38.43216738,-121.4944186,SLW,Beach Lake 3,,RLK,8/16/2021 14:28,Complete,,NA,Other cover,NA,0.45
{D7251F88-01CA-418F-8A74-DE182FFAC24B},38.43162241,-121.4940862,SLW,Beach Lake 3,,RLK,8/16/2021 14:34,Complete,,41605,Swamp Timothy,low,0.35
{D7251F88-01CA-418F-8A74-DE182FFAC24B},38.43162241,-121.4940862,SLW,Beach Lake 3,,RLK,8/16/2021 14:34,Complete,,NA,Other cover,NA,0.65
{4A046CD3-9F3A-43E1-A221-48A489825302},38.43673993,-121.492605,SLW,Beach Lake 1,,Rebeca,8/16/2021 14:57,Complete,,41605,Swamp Timothy,low,0.05
{4A046CD3-9F3A-43E1-A221-48A489825302},38.43673993,-121.492605,SLW,Beach Lake 1,,Rebeca,8/16/2021 14:57,Complete,,NA,Other cover,NA,0.95
{7B4ECAB6-6852-4428-8540-CF19FC2E3ADA},38.43566326,-121.4929711,SLW,Beach Lake 1,,Rebeca,8/16/2021 15:12,Complete,,41605,Swamp Timothy,low,0.01
{7B4ECAB6-6852-4428-8540-CF19FC2E3ADA},38.43566326,-121.4929711,SLW,Beach Lake 1,,Rebeca,8/16/2021 15:12,Complete,,NA,Other cover,NA,1
{330A1F3A-8C06-4DBA-A7FC-C9AC20F7DFA9},38.43514038,-121.4943569,SLW,Beach Lake 1,,Rebeca,8/16/2021 15:22,Complete,,41605,Swamp Timothy,low,0.25
{330A1F3A-8C06-4DBA-A7FC-C9AC20F7DFA9},38.43514038,-121.4943569,SLW,Beach Lake 1,,Rebeca,8/16/2021 15:22,Complete,,NA,Other cover,NA,0.75
{8D4EEFF2-476C-4965-9EDF-42508B0BF0BD},38.43588909,-121.491696,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:29,NoFoodVisible,,NA,Other cover,NA,1
{2E7216CE-AA6A-44D8-BE7F-362960E02412},38.43459301,-121.4918308,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:35,NoFoodVisible,,NA,Other cover,NA,1
{0632783C-B19A-4B6F-BCBF-F4C7EAB882EC},38.4350398,-121.4908357,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:38,NoFoodVisible,,NA,Other cover,NA,1
{767913CA-6A72-479A-8E69-4CEC4FEF4559},38.43583313,-121.4911824,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:39,Inaccessible,,NA,Other cover,NA,1
{AB45C5E1-B908-4A63-93AE-EED2E3D49975},38.43386765,-121.4918022,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:45,Complete,,41605,Swamp Timothy,low,0.85
{AB45C5E1-B908-4A63-93AE-EED2E3D49975},38.43386765,-121.4918022,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:45,Complete,,41605,Swamp Timothy,medium,0.1
{AB45C5E1-B908-4A63-93AE-EED2E3D49975},38.43386765,-121.4918022,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:45,Complete,,NA,Other cover,NA,0.05
{AFC1C60F-E6D6-4632-BF66-D83FD450969C},38.4332159,-121.491706,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:51,Complete,,41605,Swamp Timothy,low,0.05
{AFC1C60F-E6D6-4632-BF66-D83FD450969C},38.4332159,-121.491706,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:51,Complete,,41605,Swamp Timothy,medium,0.35
{AFC1C60F-E6D6-4632-BF66-D83FD450969C},38.4332159,-121.491706,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:51,Complete,,41605,Swamp Timothy,high,0.3
{AFC1C60F-E6D6-4632-BF66-D83FD450969C},38.4332159,-121.491706,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:51,Complete,,823756,Smartweed,low,0.01
{AFC1C60F-E6D6-4632-BF66-D83FD450969C},38.4332159,-121.491706,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:51,Complete,,NA,Other cover,NA,0.3
{8629554B-A047-44FC-AC1E-6EF266793AB6},38.4334691,-121.490576,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:56,NoFoodVisible,,NA,Other cover,NA,1
{73CDE1A9-B5ED-4EA2-BB5C-5CE9DE4D297A},38.43339692,-121.4924456,SLW,Beach Lake 2,,Rebeca,8/16/2021 15:58,NoFoodVisible,,NA,Other cover,NA,1
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,41605,Swamp Timothy,low,0.1
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,41605,Swamp Timothy,low,0.05
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,823756,Smartweed,low,0.1
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,823756,Smartweed,high,0.2
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,823756,Smartweed,low,0.1
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,823756,Smartweed,medium,0.1
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,823756,Smartweed,high,0.15
{F9AD62BB-E711-48BF-923E-6BCE305D7B56},38.43318574,-121.4940153,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:10,Complete,,NA,Other cover,NA,0.6
{17056E4D-A59D-49E2-B732-75A8BAB5AE2B},38.43429128,-121.4902539,SLW,Beach Lake 2,,Rebeca,8/16/2021 16:21,Inaccessible,,NA,Other cover,NA,1
{45A3434C-FC11-4F4D-AEBE-15007649B36B},38.41864927,-121.4943557,SLW,Lewis 1,22,Rebeca,8/16/2021 16:37,Complete,,41605,Swamp Timothy,low,0.025
{45A3434C-FC11-4F4D-AEBE-15007649B36B},38.41864927,-121.4943557,SLW,Lewis 1,22,Rebeca,8/16/2021 16:37,Complete,,NA,Other cover,NA,1
{8D8A9647-4ED4-41CF-9CD0-2D8122CBAE9A},38.41809989,-121.4936798,SLW,Lewis 1,22,Rebeca,8/16/2021 16:42,Complete,,41605,Swamp Timothy,low,0.25
{8D8A9647-4ED4-41CF-9CD0-2D8122CBAE9A},38.41809989,-121.4936798,SLW,Lewis 1,22,Rebeca,8/16/2021 16:42,Complete,,NA,Other cover,NA,0.75
{E5BCC43F-4F54-4B0D-9C21-0BE870B19363},38.41864044,-121.4936686,SLW,Lewis 1,22,Rebeca,8/16/2021 16:48,Complete,,41605,Swamp Timothy,low,0.025
{E5BCC43F-4F54-4B0D-9C21-0BE870B19363},38.41864044,-121.4936686,SLW,Lewis 1,22,Rebeca,8/16/2021 16:48,Complete,,823756,Smartweed,low,0.01
{E5BCC43F-4F54-4B0D-9C21-0BE870B19363},38.41864044,-121.4936686,SLW,Lewis 1,22,Rebeca,8/16/2021 16:48,Complete,,NA,Other cover,NA,1
